query_id,observation_id,core,transform,lhs_substituent,rhs_substituent,lhs_index,rhs_index,lhs_group_molecules,rhs_group_molecules,molecule_pair_multiplicity,core_heavy_atoms,lhs_substituent_heavy_atoms,rhs_substituent_heavy_atoms,lhs_parent_heavy_atoms,rhs_parent_heavy_atoms,train_cores,support_tier,mismatched_transform,seed_hash,target_hash,seed_smiles,target_smiles
ba014b2250377e1580316fe1a30aa31dc79adbe1a4e64951dfc9f85cd3728d79,4ed8c892691d122360b12ba23e95c3d193b8308170d9f656f456a37231fe755b,O=C(CN1CCSC1=O)NCc1cccc([*:1])c1,COC(=O)[*:1]>>FC(F)(F)CO[*:1],COC(=O)[*:1],FC(F)(F)CO[*:1],40873,4604,1,1,1.0,17,4,6,21,23,5,5-9,CCC(C)=C[*:1]>>CCC(C)C[*:1],2ea681c0c39c34eef7231d1601ddd452fa6dbaf6c60c023f2ee2b0191b42851c,77d2eb955e97ed5ef9d9817e6dc0e9563459b343e8a35e1349c153f97453f353,COC(=O)c1cccc(CNC(=O)CN2CCSC2=O)c1,O=C(CN1CCSC1=O)NCc1cccc(OCC(F)(F)F)c1
e99f5d1e6d708b73936c5b45818fb2a11f08f5196a05d695294c6bb3b6ccfe86,2f930a783e2708d6528ef1dcb95e56ea520236f70da5ebda38bfc4ca77be5cd8,Cc1n[nH]c(C)c1CC(=O)NC1CC[NH+]([*:1])C1,CCCC[*:1]>>COC(C)C[*:1],CCCC[*:1],COC(C)C[*:1],28365,49908,1,1,1.0,16,4,5,20,21,5,5-9,C1COC(C[*:1])C1>>CCC[*:1],5850a72ae6640e541e3d6159de0a8cab89fbdcb3e0939e4e75137f70bee5bc2c,283932290e674496200a9763cb698237fa9c1d33b64412552db22884b53f1d07,CCCC[NH+]1CCC(NC(=O)Cc2c(C)n[nH]c2C)C1,COC(C)C[NH+]1CCC(NC(=O)Cc2c(C)n[nH]c2C)C1
e5229602112f40be6256c1a68c0034651a6d9871b1a2e1e512da56f130ceeae7,a92c378acc210d7ca1eee3ddb968f2d238c1e705bbcb9f9f236dd1fed332f586,O=C(NC1CCCC1[*:1])C1CC1c1ccc(F)cc1F,F[*:1]>>NC[*:1],F[*:1],NC[*:1],10108,436,1,1,1.0,19,1,2,20,21,5,5-9,C1CC1C[*:1]>>C1CCC(C[*:1])CC1,b7e7269608ebedb3f64646a952e97447dffb72331cfc3ce47dc67fbd1489edd5,d15f8f149c129081e352a2745a0acb9a59873aef632248bcdb1943e2d77bd976,O=C(NC1CCCC1F)C1CC1c1ccc(F)cc1F,NCC1CCCC1NC(=O)C1CC1c1ccc(F)cc1F
3b236effbeba0ebaf9a5533d2905de58fd5dfa191c48ea5289faa73da2fa5234,b6d060ce4e2d466a77e8ec0cf217c334fbd8187b304901d2f88921d54df84b0a,Cn1ncc(C(=O)NC2CC([NH2+]C[*:1])C23CCC3)n1,CC(C)[*:1]>>CCOCC[*:1],CC(C)[*:1],CCOCC[*:1],28936,27706,1,1,1.0,18,3,5,21,23,5,5-9,C1COC([*:1])C1>>Fc1ccc(C[*:1])cc1,08fe9dac1f12f7136fe8bc48901a762128e046f228c2cda431584b3c8419ffbd,beaf46e0b48b9a7bcb708c22ca5f9063de8b9b4d180e55b1a6547d019ea5feed,CC(C)C[NH2+]C1CC(NC(=O)c2cnn(C)n2)C12CCC2,CCOCCC[NH2+]C1CC(NC(=O)c2cnn(C)n2)C12CCC2
ea3bdb50fbb341979eba9a37cca3beb05c7d48b3806705c8e95d543106b87043,4d73f6468c3f8c3e9bb1e5074b0067f788e7229c2981a858b64363b878fe8195,S=C(NCCCOC1CCCC1)Nc1ccc([*:1])cc1,CC(C)O[*:1]>>N#CC[*:1],CC(C)O[*:1],N#CC[*:1],24747,10488,1,1,1.0,19,4,3,23,22,5,5-9,FC1(F)CC(C[*:1])C1>>c1cncc(C[*:1])c1,3af0b37a19483a6e1b5a10532431513aee5d7b2556accac2175ef66173e805ad,e913b59579ee2e40b59a4cf2e3f1959c268d3ddd05959c5d1863b465e0052841,CC(C)Oc1ccc(NC(=S)NCCCOC2CCCC2)cc1,N#CCc1ccc(NC(=S)NCCCOC2CCCC2)cc1
9c0a6b3e4c8b3211cd181122f4023c46cbb04d8d4f59f44b99e22e4538979b28,2af534e2914428c46af20ef4d638aa5b9d32db9088abe378b05b3aa5748994e5,CC(C(=O)N1CC2CCN(C(=O)C3(C)CC3)CC21)[*:1],Cc1cccc([*:1])c1>>Fc1ccc([*:1])c(F)c1,Cc1cccc([*:1])c1,Fc1ccc([*:1])c(F)c1,47748,30929,1,1,1.0,18,7,8,25,26,5,5-9,C1COC([*:1])C1>>CNC(=O)[*:1],1fcc36d0f9c4cb9ef3fa6975bea306259f7782e050dc3ead73df12fb1e4dca01,da488bac8bedd72e5411dcd5ed05f1e2bc556c9f886c84c31d753215a74e4aae,Cc1cccc(C(C)C(=O)N2CC3CCN(C(=O)C4(C)CC4)CC32)c1,CC(C(=O)N1CC2CCN(C(=O)C3(C)CC3)CC21)c1ccc(F)cc1F
b5bee68c599a9d6f7174114add95b69910987c59d15fe78ef6b29d8fe144e1a1,3b789472a52724d8bb8d7b7a6411eed076aac37f02097c4ea8f1f1cdab2e30ca,Cc1c(C(=O)NCc2ccccc2[*:1])oc2c(C)cccc12,OCCO[*:1]>>OC[*:1],OCCO[*:1],OC[*:1],45481,42131,1,1,1.0,21,4,2,25,23,5,5-9,C1CC([*:1])CCO1>>c1cnn(C[*:1])c1,ce93b896e8a71f54fd12bf42c6249c1557d66ecb72bcdb8bcfb15c47213aa81e,7acf3c215b22de72e6f368151261a5c3b9f92d2dfe1b5ccc5bd1e98a3240d491,Cc1c(C(=O)NCc2ccccc2OCCO)oc2c(C)cccc12,Cc1c(C(=O)NCc2ccccc2CO)oc2c(C)cccc12
9742bc928653fd0389dc0d5e0974edc09f95146032f41475862210c33f3e182c,74551c3b23ace22614842d6cd68bfab676c023b5e7f52ae53097c262c18c6503,Cn1cc(CN2CC[NH+](C[*:1])CC2)cn1,C=CCC[*:1]>>COC[*:1],C=CCC[*:1],COC[*:1],34392,27995,1,1,1.0,14,4,3,18,17,5,5-9,CC(C)C(C)C[*:1]>>CCC(CC)C[*:1],9af81eaf5bdc94fcfd7a3807b0b399dfa7387adc354b1587a169fd6aecb5111d,c8dd938cc476616cc79a09e2e59a3aac4c3552f07ef3ef584df0a57900e5fa02,C=CCCC[NH+]1CCN(Cc2cnn(C)c2)CC1,COCC[NH+]1CCN(Cc2cnn(C)c2)CC1
d6d43c01538bdfe5df763a2266479e7a19b509d0237f639ea379b644a10af6c8,61e59f84e5908bdac43dae4e9b7b4419dbdcb897344a93b1a56bbc1cfcae4dca,Cc1nn(C)c(C)c1CC(=O)N(C)C1CC[NH+](C[*:1])C1,COC(C)[*:1]>>FC[*:1],COC(C)[*:1],FC[*:1],2643,49571,1,1,1.0,19,4,2,23,21,5,5-9,CCC(C)[*:1]>>COc1ccc([*:1])cc1,bcdda43b6981ad1ecf7a39443eb0c498954eb927d0c3ae288ecb454659830cdf,a4769f0d932a57792bd18c78effb98e1502c75e426d42400415369b8b1100f08,COC(C)C[NH+]1CCC(N(C)C(=O)Cc2c(C)nn(C)c2C)C1,Cc1nn(C)c(C)c1CC(=O)N(C)C1CC[NH+](CCF)C1
4dc60fc7ce619762a6f58ed0966a2e5d17a35fb64232b4b9e6f9ecde805c374f,47c916e8e8e02c1e17781d9f21feb5c9269ff5d5d43a468f216fea8bd9d505ef,Cc1nn(C)c(N)c1C(=O)NC(C[*:1])C1CCCCC1,OC[*:1]>>[NH3+][*:1],OC[*:1],[NH3+][*:1],4915,12802,1,1,1.0,19,2,1,21,20,5,5-9,c1cncc([*:1])c1>>c1nc([*:1])cs1,30e60e064f03ac74e2283baf67d2752bcaecd89b73322c7e5d5bbbc1229ff0bc,96497175448c91bac1aa2fcdc1eeda17d68657b5efff96fbfb526ac7c4aeac35,Cc1nn(C)c(N)c1C(=O)NC(CCO)C1CCCCC1,Cc1nn(C)c(N)c1C(=O)NC(C[NH3+])C1CCCCC1
b99b5f03e2252ae143a3ba21c6af1648fa2cd70338f8f6637aa537b31c74eb1e,43615f233ad92af305bfa902c33bbfd03d3ecac30742109b99d44a6ee96891ea,COC(=O)c1cc(C[NH+](C)Cc2ccc([*:1])cc2)on1,Br[*:1]>>CN(C)[*:1],Br[*:1],CN(C)[*:1],18433,42233,1,1,1.0,19,1,3,20,22,5,5-9,COC(=O)N[*:1]>>CO[*:1],9588ee6c2bc18d3c58e3607743bb806eb9e90e70ebb79fcbcea9d88dbdac3d5e,5e1d0fd88d549b5c98b965bcbd9c704fae51609242adcdfe85bfab6721fc2e9d,COC(=O)c1cc(C[NH+](C)Cc2ccc(Br)cc2)on1,COC(=O)c1cc(C[NH+](C)Cc2ccc(N(C)C)cc2)on1
bda71c8859ecc45ac7e77125120c552246265cd8f453d8f37ac0de09b01b0eae,a01fb2373181e9d89ea9cd93f98875695f070a50dd088cf934eb0ba4fc6a8967,O=S(=O)(NCC1CCCOC1)c1cccc([*:1])c1,Cl[*:1]>>NC(=O)[*:1],Cl[*:1],NC(=O)[*:1],43180,11007,1,1,1.0,17,1,3,18,20,5,5-9,O=C(O)[*:1]>>O=C[*:1],b1922e77c83fcd5840da22afced0951151d09e8b99cfa8b56fbd03c5fe437f7b,f852f79f511f0234750ddfefce935c1dae1652cbbba9b9d283041a2cda219410,O=S(=O)(NCC1CCCOC1)c1cccc(Cl)c1,NC(=O)c1cccc(S(=O)(=O)NCC2CCCOC2)c1
c439a38564824d79932335960f593c062e2b16ca2b19291a5bcd049933f8b77f,d45ee33ad83187d73ac847ec50ab2348e6646c8ebfdaa4303fce3a6beccb93a5,CCC(CNC(=O)NCC[*:1])[NH+]1CCc2ccccc2C1,Cc1cccc(C)c1[*:1]>>c1ccc([*:1])cc1,Cc1cccc(C)c1[*:1],c1ccc([*:1])cc1,46301,46249,1,1,1.0,20,8,6,28,26,5,5-9,COC(=O)C[*:1]>>Clc1ccccc1[*:1],8bc2b5bcb4471b28417e946648bfab27480f9efe374051bc70c1324744e65ce2,5e000c4670ac80b4f1be6239736f94af5a9f890d1533b5a2e9acefb283549560,CCC(CNC(=O)NCCc1c(C)cccc1C)[NH+]1CCc2ccccc2C1,CCC(CNC(=O)NCCc1ccccc1)[NH+]1CCc2ccccc2C1
ee9f96b438a3432f72a4acd31081b95829023d8d502a9595145cfae6f284a014,1f79ba5d7e6ad00ba6d3a00ce297d2505f4fa409ddbe65c1f2eaadafca973111,CC(C(=O)N1CCCC(N(C)C(=O)C2C3COCC32)C1)[*:1],CO[*:1]>>c1cnn([*:1])c1,CO[*:1],c1cnn([*:1])c1,7024,43523,1,1,1.0,20,2,5,22,25,5,5-9,C1CCCC([*:1])CC1>>CC[*:1],32a8805cd83d7b91ed631ae4957c2cee1e163f8f3c8bf74fbffbc6a32177e75a,246312def64798bf213adc019316bc6f4124abf239e472331fc94bf844398744,COC(C)C(=O)N1CCCC(N(C)C(=O)C2C3COCC32)C1,CC(C(=O)N1CCCC(N(C)C(=O)C2C3COCC32)C1)n1cccn1
c1646932e5475edeee842a2c1da3b80e9c0e80fbf2f44861fb1ef7d879e7163f,54f2c3f04f4457e3e297f85b685b08be09d46fbe16ef0d9e34127e8340ee0062,CN(C(=O)c1cc([*:1])c[nH]1)C1CC[NH+](Cc2cccnc2)C1,CC(C)C[*:1]>>F[*:1],CC(C)C[*:1],F[*:1],31884,15915,1,1,1.0,21,4,1,25,22,5,5-9,CC[*:1]>>Cc1ccccc1[*:1],3d8d6d900d12ec79e1d920aa274c97f5cead083fac2348cc867360bfa1bf8726,6dae9a787bdaea692d1507087bae45d04b2f3675c34ddf898f6a7709c215687f,CC(C)Cc1c[nH]c(C(=O)N(C)C2CC[NH+](Cc3cccnc3)C2)c1,CN(C(=O)c1cc(F)c[nH]1)C1CC[NH+](Cc2cccnc2)C1
3b8f7270acbcc6f4ac0e1d1e4110b19238e86490ad2294f12ee3f87552ff1037,fed9180ed12654cd23fc06047e8e5e98b005cf73c8053d2682ad09972cf1a56d,CC1(c2ccccc2)CN(C(=O)NCc2ccc([*:1])cc2)C1,CC(C)(O)[*:1]>>N#CC[*:1],CC(C)(O)[*:1],N#CC[*:1],3871,2166,1,1,1.0,21,4,3,25,24,5,5-9,C[*:1]>>c1cnc([*:1])cn1,d7437c12cc953405ff438e93dfd64b887108ad2bd75af455dfdd4cf5a324171b,af48bb852f0bc75f115a4dfb9000dfb84a49451d932d2cad52c25c7a760ee4ae,CC(C)(O)c1ccc(CNC(=O)N2CC(C)(c3ccccc3)C2)cc1,CC1(c2ccccc2)CN(C(=O)NCc2ccc(CC#N)cc2)C1
34bcc7a786adf2922446c91fadf58f51e4142b5b1eeca5c139253d8a5fb6e57d,51e5c2e6e23f15cac938ffaed9ee1b5e3f0b70070f6aab162fa98c375f570ed4,Cc1cc(C)nc(-n2nc(C)cc2NC(=O)N(C)C[*:1])n1,CC(C#N)[*:1]>>CCC(C)[*:1],CC(C#N)[*:1],CCC(C)[*:1],1585,18374,1,1,1.0,20,4,4,24,24,5,5-9,CCC(CC)[*:1]>>Fc1ccc(C[*:1])cc1,bea0f086e1ea1bd61423d0e4fac57be9107f545553dad922c14df7ca2e5a9bd9,41adce79c9cecd634d75cbfe086e7a1c2846a9f6329a727c5599753f7ace257d,Cc1cc(C)nc(-n2nc(C)cc2NC(=O)N(C)CC(C)C#N)n1,CCC(C)CN(C)C(=O)Nc1cc(C)nn1-c1nc(C)cc(C)n1
d7d06e580ccfbea56f7eb12bc4195f6e5e498190b7137b1b69d6aaa971a7b1e6,bc755405f9881ec20adf41272db928b906ab31b7c281ece753fb77f7a22453ff,Cc1[nH]nc(C(=O)N(C)CC2CC[NH+]2C[*:1])c1C,C#CC[*:1]>>C=C(C)[*:1],C#CC[*:1],C=C(C)[*:1],34876,15841,1,1,1.0,17,3,3,20,20,5,5-9,CCC1(C(=O)N[*:1])CC1>>CCCC(=O)N[*:1],acbef42723cfe453cddeb948797380124c877ec8d77601dd0591acc239457171,67fdf44050aa8b214a5e82d62d4c319cec3b3950479723fa71965550cbcaa57a,C#CCC[NH+]1CCC1CN(C)C(=O)c1n[nH]c(C)c1C,C=C(C)C[NH+]1CCC1CN(C)C(=O)c1n[nH]c(C)c1C
32844d861a058bb3976a3a1fdbd975149ffef99aa3c70c3b86a4277649d467ea,0ff9f67252f1a6c50a73ea3dffb1ec8d191293b3f6c87e4b35721a66ab5060b5,FC(F)c1cccc(Nc2cncc([*:1])c2)c1,CC(C)(O)[*:1]>>CO[*:1],CC(C)(O)[*:1],CO[*:1],46675,20696,1,1,1.0,16,4,2,20,18,5,5-9,CC(C)C[*:1]>>c1coc(C[*:1])c1,0e42034037b342ea5925b27f163928b8478432f31f46a8224a43a0331921c032,347ddf6bdf5371c13fb98cf186fcfc434739c77c09af8935fe068ede084c9f63,CC(C)(O)c1cncc(Nc2cccc(C(F)F)c2)c1,COc1cncc(Nc2cccc(C(F)F)c2)c1
94d7c7d0c01599da18dadde5c6107b4e6f9cf50904268bf523fbc5bbc62c86d3,7ceacbe6c8cc06da9123e7c21bb0f132c2622a828a0cfb8ed6448bb0cc0b9d76,CC(OC(=O)C1(C)CC(F)(F)C1)[*:1],Fc1ccc([*:1])cc1>>N#Cc1cccc([*:1])c1,Fc1ccc([*:1])cc1,N#Cc1cccc([*:1])c1,362,18634,1,1,1.0,12,7,8,19,20,5,5-9,FC(F)(F)O[*:1]>>N#C[*:1],561aa3f3d20f09269cf09e19e4880ad156012d5985975edc6cc52a9075a2c7be,9b6c34ed63f6a9ab1e419b7e88980a69260ee27be5ecc7589fd62a4c4cfe29e1,CC(OC(=O)C1(C)CC(F)(F)C1)c1ccc(F)cc1,CC(OC(=O)C1(C)CC(F)(F)C1)c1cccc(C#N)c1
9476273e4120d54c65b2af1d30e4c49621c7b3425e2eda99f754e3a2eca48c85,a5910a3bf3798d35b4862c7d7cc19fa4d765b9eb03ca87aaccb10f68e9d4ad66,CCCN(CCC)C(=O)c1cncc(N[*:1])c1,Cc1ccc(C)c([*:1])c1>>Fc1ccc([*:1])cc1,Cc1ccc(C)c([*:1])c1,Fc1ccc([*:1])cc1,28482,22693,1,1,1.0,16,8,7,24,23,5,5-9,C1=CC(C[*:1])CC1>>CCC(C)[*:1],8e567b242b967ff091718e69209687cee7b48b2f97b7e30c1ce038eba9f8b1a3,ace110d6a7692cfbdc19af8c6fe71401761350b418e7493a50975f96cf30a817,CCCN(CCC)C(=O)c1cncc(Nc2cc(C)ccc2C)c1,CCCN(CCC)C(=O)c1cncc(Nc2ccc(F)cc2)c1
8e097bd814969ef2bb02b94070b6411881bc935a74736074e4ca8e73e684f08b,33116d65fb60ac7f5092e86837d65d37f3180724eead9581d95e3df2cb9a14e0,CC(NS(=O)(=O)c1ccc([*:1])cc1)C1CCCOC1,CO[*:1]>>C[NH+](C)C[*:1],CO[*:1],C[NH+](C)C[*:1],25904,21142,1,1,1.0,18,2,4,20,22,5,5-9,c1ccc([*:1])cc1>>c1coc(C[*:1])c1,75862bc3510cb2bbf43f585fcd3534ef50cc885ae8a44113b8b6e981495a1ba0,1bc3b0e1c8df4ffa564acb9a901c1152b549962fe8df5edf52d02d52a241b304,COc1ccc(S(=O)(=O)NC(C)C2CCCOC2)cc1,CC(NS(=O)(=O)c1ccc(C[NH+](C)C)cc1)C1CCCOC1
be4c048300a7d1dcd453012ee4d9c25c5061dd168b6c3e9739030317fea6041f,b81ce2fc6f6eb9f63b56b39e107c2c716772779bc5ffd90068c1e6bc8093f64a,C1CC2COC(C(C3CCOCC3)[*:1])CN2C1,CCCN[*:1]>>N[*:1],CCCN[*:1],N[*:1],45777,16813,1,1,1.0,16,4,1,20,17,5,5-9,COC(=O)C[*:1]>>NC(=O)C[*:1],b1f412ba67d3f3178aae932341522a69160731ab8bff7c04c29cbe10bab7330e,204f9cc460651c49a3b59cac552d864f6cf11ceecfda4bee0b092747a20e183a,CCCNC(C1CCOCC1)C1CN2CCCC2CO1,NC(C1CCOCC1)C1CN2CCCC2CO1
a0034b8ff2977d206137453e29feaacf54197447b63ae76556a653202ef12792,e7f5aae7d2928e888b845d7fc68331ecf05d9d1a1659432eacf4911479d1916e,COc1nsc(CN2CCOC(C(C)(C)C)C2)c1[*:1],Cl[*:1]>>O=C([O-])[*:1],Cl[*:1],O=C([O-])[*:1],10552,22858,1,1,1.0,18,1,3,19,21,5,5-9,N#C[*:1]>>NS(=O)(=O)[*:1],078ac47fa458fe588cedfd2113e30969aef95eb229227b41dbabb5032d998c68,962e38dcb1ad6732d94337939c68cd006eebc539fedb48e76807743ade3dd918,COc1nsc(CN2CCOC(C(C)(C)C)C2)c1Cl,COc1nsc(CN2CCOC(C(C)(C)C)C2)c1C(=O)[O-]
e1faac5184532074bbd7c9659488a42f881e02d483a24b8ad08a33113c9d9ce8,8ab685ba4b96b0e6d6fff4d87f88605aed16cb4f764e607286ef6b955f3daf72,Clc1ccc(Br)cc1Nc1cccnc1[*:1],NC(=S)[*:1]>>N[*:1],NC(=S)[*:1],N[*:1],3808,36439,1,1,1.0,15,3,1,18,16,5,5-9,C1CCC([*:1])CC1>>Clc1ccccc1[*:1],7f8ae6243d38b22886a84c5106ebb191ad147abe26df8b702552cb83ab29affc,4971862fb9dc3993a7ce6ae18d1394e55718d33a109220a9b492c94ed4da1e49,NC(=S)c1ncccc1Nc1cc(Br)ccc1Cl,Nc1ncccc1Nc1cc(Br)ccc1Cl
0baf34fe1fdaf12b11b439e42004a05237445cf695f6243bebcb02e1c91664f1,d4313caf5cedda5da587caeda38ab80c61d5a9abd1695e4c5a437034868d7d1e,O=C(CN1CCC(NCC2CC2)CC1)N[*:1],CCC[*:1]>>N#CC[*:1],CCC[*:1],N#CC[*:1],33559,38833,1,1,1.0,15,3,3,18,18,5,5-9,FC(F)[*:1]>>F[*:1],4d965c2d439badace3e77854e078ce75f3802c234da61ca9363fcfa4b02fb5fe,12ab90a857e6a7612dddf86e1811090ada93e90f109d0a1955280ff0a4ef9d75,CCCNC(=O)CN1CCC(NCC2CC2)CC1,N#CCNC(=O)CN1CCC(NCC2CC2)CC1
1fdddbedc6b682055b8924ae81124f2302909135afbd2a8d3805b0986ccd0fb8,79e467a0d4fedd37ee0e4c70cfd46934e45fc82e06c474db2f055e9bc6072bc8,Cc1nccc(C(=O)NC2CCN(C[*:1])CC2O)n1,CN(C)C(=O)[*:1]>>OC[*:1],CN(C)C(=O)[*:1],OC[*:1],24060,18402,1,1,1.0,18,5,2,23,20,5,5-9,O=C([O-])[*:1]>>O[*:1],d3403601de201d626d81e5f26e15919fe4aa74ee8d52c0e7d9a45cd4aaab97c2,584aa3740e7497f4362e930a5fe5d62454fb53904bcaa6fb1c669d9ff9a2f729,Cc1nccc(C(=O)NC2CCN(CC(=O)N(C)C)CC2O)n1,Cc1nccc(C(=O)NC2CCN(CCO)CC2O)n1
19271b9688ca745bbfb48338f12c146b6fcaa10ce7939b75aa8b253525293a53,bca8d80ffc34db510d5b8dfabfdca775ab9be03da235dae322d62d4ca173c22a,O=C(C[*:1])N1CCCC2C1CCN2C(=O)C1=CCOCC1,CC(=O)N(C)[*:1]>>COC[*:1],CC(=O)N(C)[*:1],COC[*:1],18190,43537,1,1,1.0,20,5,3,25,23,5,5-9,NC(=O)CC[*:1]>>NC(=O)C[*:1],92cd74b71e7fd2787e591aabdcba713e399424192c6ce1c3b4f766f60f2769c3,7988bfe3a2f6b3a70bef028164fb98f7b1bfe2d91bed9cfbf619cb5ad0e00792,CC(=O)N(C)CC(=O)N1CCCC2C1CCN2C(=O)C1=CCOCC1,COCCC(=O)N1CCCC2C1CCN2C(=O)C1=CCOCC1
247cbcc41ceafe5328dee2661442f2fc91dece9fc0b61d69d799d5a47b60a127,786b3826505b331218900247ed86caf003ff559fe0255fe1cc4c3605d54aef65,S=C(N[NH+]=Cc1ccc(O[*:1])cc1)Nc1ccccc1,CC[*:1]>>C[*:1],CC[*:1],C[*:1],34406,35698,1,1,1.0,19,2,1,21,20,443,20+,COCC[*:1]>>C[*:1],be6dba6d516c3bc72add1699ff85e39edbf66b8c385b4be7cb1030fbbbd7522e,175985541f96b7947c15a55b4c5031c594aa08a0caa57b934917a2f4527f7724,CCOc1ccc(C=[NH+]NC(=S)Nc2ccccc2)cc1,COc1ccc(C=[NH+]NC(=S)Nc2ccccc2)cc1
526363da869be0ca9ebc16c1dbad2bad09688664b2788c5b77bdb463ba5b7297,6d257d5d0b8d5692c07dbcb1592a5f24cdf7045fab1e877834a8a282f4b941ec,CC1C(=O)NC([*:1])C(=O)N1CCC(F)(F)F,CC(C)[*:1]>>C[*:1],CC(C)[*:1],C[*:1],27527,19591,1,1,1.0,15,3,1,18,16,206,20+,CC[*:1]>>COC(=O)[*:1],d48e06be9e44aeaa96e0928ae6388f81b23b5e9b2e79163d8e238d5582350347,f74d1e591f86203942a0bc0b618671a1b6d53c66a00eb19d2baa9754c6a441e8,CC(C)C1NC(=O)C(C)N(CCC(F)(F)F)C1=O,CC1NC(=O)C(C)N(CCC(F)(F)F)C1=O
06d8c4a2b4db8eba55c43f69a51446a9d2643c92c59770c9bf47521613cbaa03,6d30078d6ab8b48ec76148832a638271f8a707c6b78acbf3afcab242aaaf5d14,CC(NC(=O)c1cn[nH]c1)C1CN(C(=O)c2ccc([*:1])s2)C1,C[*:1]>>F[*:1],C[*:1],F[*:1],46027,20018,1,1,1.0,21,1,1,22,22,159,20+,COC(=O)[*:1]>>N#C[*:1],0e07972006e14ac30a623db3591d5f63bb3b247ac839e553f60c22491dc2c64c,15f2bbdef3323e19bcf98f64c96d3a79124ffadcb36fbd8d7ed9962f4c89429e,Cc1ccc(C(=O)N2CC(C(C)NC(=O)c3cn[nH]c3)C2)s1,CC(NC(=O)c1cn[nH]c1)C1CN(C(=O)c2ccc(F)s2)C1
8f59f610a39646b99c8174d20b1134e5761790488bd0801605e880525f79d981,dafcc80674ec3e0926d4a9fabdc3751d80d68c3b578516d4367cafd9b8066a09,CCN1CCCCC1Cn1c(C[*:1])nc2cccnc21,CC(C)[*:1]>>CC[*:1],CC(C)[*:1],CC[*:1],16659,49355,1,1,1.0,19,3,2,22,21,155,20+,C1CCC([*:1])C1>>c1ccc(C[*:1])cc1,5aed7c512c5126ac0710db5f6a0271d41563495a4895ac6b740149de64a05d74,f526acce37ae452e20a837f10c28b9037fb5239f9c6d79911a2d773bfa8e65a0,CCN1CCCCC1Cn1c(CC(C)C)nc2cccnc21,CCCc1nc2cccnc2n1CC1CCCCN1CC
3569c0d0ac92d022cd46681bc9784428601a15dde3a21c57fb5ed49d99dad5ad,19043a0545f51a564251c1a605256ad5ae76c089d8f004dd272cc0693750ccd7,Cc1ccccc1-n1nc2c(c1NC(=O)C1CC(=O)N(c3ccc([*:1])cc3)C1)CSC2,Cl[*:1]>>F[*:1],Cl[*:1],F[*:1],7784,39292,1,1,1.0,30,1,1,31,31,150,20+,C1CCC([*:1])CC1>>CC(C)(C)[*:1],efc158992583b21be2dca96e80cd290c6b2d5dc3d3bae812bbdbc21969c1d692,e2285ecbe2ec928637a3d488bfa839bc1ec8220e4db8aa5bb89a83e264c118d0,Cc1ccccc1-n1nc2c(c1NC(=O)C1CC(=O)N(c3ccc(Cl)cc3)C1)CSC2,Cc1ccccc1-n1nc2c(c1NC(=O)C1CC(=O)N(c3ccc(F)cc3)C1)CSC2
8a62419a42f9f080da741523c654fdf79889a9b99e9218976b471c03c5d0c8f4,82555bbb7a7cb926a7cfb108b8ed367d744305db4ead1f0ea46c7d0525d7e35b,CC(c1ccccn1)C(Cl)c1sccc1[*:1],C[*:1]>>Cl[*:1],C[*:1],Cl[*:1],33616,35617,1,1,1.0,15,1,1,16,16,142,20+,C1CC1[*:1]>>CC(C)C[*:1],0d520a47d4dc53501f513c221ff7340f0162d8f89fe429dc601008bf49c60961,a95ec25179501af42b16f89ae7511c1b9abf00a1a9210aeca7676e872126f998,Cc1ccsc1C(Cl)C(C)c1ccccn1,CC(c1ccccn1)C(Cl)c1sccc1Cl
f5aacd128a639ba03bedabe77dc0e0e14b14d03fed10f90344521a49698591d0,bc750ee2317b1184f786a6e20217e500e19104866d42ffdc035d4ce7243ab683,COc1ccc2cc(C=NNC(=O)CN(c3ccccc3[*:1])S(=O)(=O)c3ccccc3)c(Cl)nc2c1,CO[*:1]>>F[*:1],CO[*:1],F[*:1],16946,29981,1,1,1.0,35,2,1,37,36,98,20+,C1CC1[*:1]>>COC[*:1],4a1a2404da24e9ac120b919adcf2bd3cb6e375e5bf0bd0313b48ef02c57a46d9,c32efb48aacf6de4ead92ec2b5120bd7813bfafc7ad8f5bb1d62177599fbc5b1,COc1ccc2cc(C=NNC(=O)CN(c3ccccc3OC)S(=O)(=O)c3ccccc3)c(Cl)nc2c1,COc1ccc2cc(C=NNC(=O)CN(c3ccccc3F)S(=O)(=O)c3ccccc3)c(Cl)nc2c1
f0999d1e6a896cc766a995d13f928224ed02fd82a7db4a887a3dc1ef2650b4dd,99bb8fa40e9cbddcf88a18667cac55ce9ccf3003173081c3fce811c4ef1ef89a,CC1C(=O)N2CCCC2C(=O)N1c1ccc([*:1])cc1,Br[*:1]>>Cl[*:1],Br[*:1],Cl[*:1],5172,26399,1,1,1.0,18,1,1,19,19,92,20+,CC(C)(C)[*:1]>>CC(C)C[*:1],715748b75957de60eb0a44a3418ec24b960bda8aaf1b3ab6f9f78769d60f7bc0,0e2d2b1366d28c565d18b3bbb4091cba8c6638305f07b5ae59adcc07bce160dc,CC1C(=O)N2CCCC2C(=O)N1c1ccc(Br)cc1,CC1C(=O)N2CCCC2C(=O)N1c1ccc(Cl)cc1
