query_position,target_hash,target_smiles,decoded_smiles_raw__correct_embedding,decoded_smiles_raw__shuffled_embedding,decoded_smiles_raw__wrong_molecule_embedding,decoded_smiles_raw__zero_embedding,decoded_canonical_smiles__correct_embedding,decoded_canonical_smiles__shuffled_embedding,decoded_canonical_smiles__wrong_molecule_embedding,decoded_canonical_smiles__zero_embedding,exact_canonical_reconstruction__correct_embedding,exact_canonical_reconstruction__shuffled_embedding,exact_canonical_reconstruction__wrong_molecule_embedding,exact_canonical_reconstruction__zero_embedding,molecular_identity_recovery__correct_embedding,molecular_identity_recovery__shuffled_embedding,molecular_identity_recovery__wrong_molecule_embedding,molecular_identity_recovery__zero_embedding,morgan_similarity_to_target__correct_embedding,morgan_similarity_to_target__shuffled_embedding,morgan_similarity_to_target__wrong_molecule_embedding,morgan_similarity_to_target__zero_embedding,condition_source_smiles__correct_embedding,condition_source_smiles__shuffled_embedding,condition_source_smiles__wrong_molecule_embedding,condition_source_smiles__zero_embedding,condition_source_identity_recovery__correct_embedding,condition_source_identity_recovery__shuffled_embedding,condition_source_identity_recovery__wrong_molecule_embedding,condition_source_identity_recovery__zero_embedding
7128,073f7767095bdfbda0edd1686f1dd8bc43aa80b03f05f056df7e5267e9722116,CSC1(CNC(=O)C(=O)Nc2cccc(-c3cc[nH]n3)c2)CCOCC1,CSC1(CNC(=O)C(=O)Nc2cccc(-c3cc[nH]n3)c2)CCOCC1,O=C(OCc1ccccc1)N1CC(F)(F)CC1Cc1c[nH]c2cc(F)ccc12,CC(C)C1CC(CNC(=O)C(=O)Nc2cccc(-c3cc[nH]n3)c2)CCO1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CSC1(CNC(=O)C(=O)Nc2cccc(-c3cc[nH]n3)c2)CCOCC1,O=C(OCc1ccccc1)N1CC(F)(F)CC1Cc1c[nH]c2cc(F)ccc12,CC(C)C1CC(CNC(=O)C(=O)Nc2cccc(-c3cc[nH]n3)c2)CCO1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14583333333333334,0.5342465753424658,0.13043478260869565,CSC1(CNC(=O)C(=O)Nc2cccc(-c3cc[nH]n3)c2)CCOCC1,O=C(OCc1ccccc1)N1CC(F)(F)CC1Cc1c[nH]c2cc(F)ccc12,CC(C)C1CC(CNC(=O)C(=O)Nc2cccc(-c3cc[nH]n3)c2)CCO1,,1.0,1.0,1.0,
3484,24f944ccfed64dc648f1ee670fcf082bd379a3ad49c5538f2864dcbaf5cf143d,C=CC(C)C1CC2CCC1C2,C=CC(C)C1CC2CCC1C2,O=[N+]([O-])c1ccc(Nc2ccc3nccc(C(F)(F)F)c3c2)cc1,C=C(C)C(N)C1CC2CCC1C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,C=CC(C)C1CC2CCC1C2,O=[N+]([O-])c1ccc(Nc2ccc3nccc(C(F)(F)F)c3c2)cc1,C=C(C)C(N)C1CC2CCC1C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.47058823529411764,0.1044776119402985,C=CC(C)C1CC2CCC1C2,O=[N+]([O-])c1ccnc2ccc(Nc3ccc(C(F)(F)F)cc3)cc12,C=C(C)C(N)C1CC2CCC1C2,,1.0,0.0,1.0,
6079,78f4099b8346a96e50b4442e38637ac26eb045bd6d21d327cede437c2a595c08,O=C(O)c1ccnc(CNC2CCN(CCCc3ccccc3)C2)c1,O=C(O)c1ccnc(CNC2CCN(CCCc3ccccc3)C2)c1,CCC(C)n1nccc1C(=O)Nc1c(C)nnn1C,CCOc1ccc(CNC(=O)C2CCN(Cc3ccccn3)CC2)cc1O,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,O=C(O)c1ccnc(CNC2CCN(CCCc3ccccc3)C2)c1,CCC(C)n1nccc1C(=O)Nc1c(C)nnn1C,CCOc1ccc(CNC(=O)C2CCN(Cc3ccccn3)CC2)cc1O,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14634146341463414,0.30864197530864196,0.20238095238095238,O=C(O)c1ccnc(CNC2CCN(CCCc3ccccc3)C2)c1,CCC(C)n1nccc1C(=O)Nc1nnn(C)c1C,CCOc1cc(CNC(=O)C2CCN(Cc3ccccn3)CC2)ccc1O,,1.0,0.0,0.0,
8671,352494e84dcda798a7180fed8910df1e56c61c0ebbb1b0ea6955a93b7de4b7ba,CC(O)C1CCCN(C(=O)C(=O)NCC2CCC(C)(C)O2)C1,CC(O)C1CCCN(C(=O)C(=O)NCC2CCC(C)(C)O2)C1,CC1(C)CCC(NC(=O)c2nccnc2OCC(F)(F)F)CC1,CC1CCCN(C(=O)C(=O)NCC2CC(C)(C)CO2)C1CO,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(O)C1CCCN(C(=O)C(=O)NCC2CCC(C)(C)O2)C1,CC1(C)CCC(NC(=O)c2nccnc2OCC(F)(F)F)CC1,CC1CCCN(C(=O)C(=O)NCC2CC(C)(C)CO2)C1CO,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17333333333333334,0.3582089552238806,0.20253164556962025,CC(O)C1CCCN(C(=O)C(=O)NCC2CCC(C)(C)O2)C1,CC1(C)CCC(NC(=O)c2nccnc2OCC(F)(F)F)CC1,CC1C(CO)CCCN1C(=O)C(=O)NCC1CC(C)(C)CO1,,1.0,1.0,0.0,
3512,c9ee233dc092c9b478d84ae4e789bb072568ab6b4dd44ac42dfe1d07507dd9de,CCCCc1nnc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc43)c2)s1,CCCCc1nnc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc43)c2)s1,Cc1nonc1C[NH2+]C1CCN(C(=O)CC2CCCC2)C(C)C1,COc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1C(=O)Nc1nnc(C(C)C)s1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCCCc1nnc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc43)c2)s1,Cc1nonc1C[NH2+]C1CCN(C(=O)CC2CCCC2)C(C)C1,COc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1C(=O)Nc1nnc(C(C)C)s1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10416666666666667,0.5189873417721519,0.13541666666666666,CCCCc1nnc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc43)c2)s1,Cc1nonc1C[NH2+]C1CCN(C(=O)CC2CCCC2)C(C)C1,COc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1C(=O)Nc1nnc(C(C)C)s1,,1.0,1.0,1.0,
9282,205ba41b008d7b0edba5d9579549a60f34eb1afff8bbea23c99ec17e06992510,CC[NH+](CC)CC1CCN(C(=O)c2c(C)cc(=O)oc2C)CC1,CC[NH+](CC)CC1CCN(C(=O)c2c(C)cc(=O)oc2C)CC1,CCCCCCC[NH2+]C1CCC(NC(=O)c2cnccn2)CC1,Cc1cc(=O)oc(C)c1C(=O)N1CCCC(C[NH2+]C(C)C)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC[NH+](CC)CC1CCN(C(=O)c2c(C)cc(=O)oc2C)CC1,CCCCCCC[NH2+]C1CCC(NC(=O)c2cnccn2)CC1,Cc1cc(=O)oc(C)c1C(=O)N1CCCC(C[NH2+]C(C)C)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14473684210526316,0.5166666666666667,0.1625,CC[NH+](CC)CC1CCN(C(=O)c2c(C)cc(=O)oc2C)CC1,CCCCCCC[NH2+]C1CCC(NC(=O)c2cnccn2)CC1,Cc1cc(=O)oc(C)c1C(=O)N1CCCC(C[NH2+]C(C)C)C1,,1.0,1.0,1.0,
4307,3257337423dcab9a92ec95953da9558b7b1fa0c21641b858414666e7274f7dde,Cc1ncc(CN2CCCC(NC(=O)C3CCC(C)(C)C3)CC2)cn1,Cc1ncc(CN2CCCC(NC(=O)C3CCC(C)(C)C3)CC2)cn1,O=C(O)CCn1cc(C(=O)Nc2cccc(Oc3cc([N+](=O)[O-])cc(C(F)(F)F)c3)c2)cn1,Cc1cnc(C(C)N2CCC(CNC(=O)C3OCCC3C)CC2)cn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Cc1ncc(CN2CCCC(NC(=O)C3CCC(C)(C)C3)CC2)cn1,O=C(O)CCn1cc(C(=O)Nc2cccc(Oc3cc([N+](=O)[O-])cc(C(F)(F)F)c3)c2)cn1,Cc1cnc(C(C)N2CCC(CNC(=O)C3OCCC3C)CC2)cn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10784313725490197,0.2345679012345679,0.26582278481012656,Cc1ncc(CN2CCCC(NC(=O)C3CCC(C)(C)C3)CC2)cn1,O=C(O)CCn1ccc(C(=O)Nc2cc(Oc3cccc(C(F)(F)F)c3)cc([N+](=O)[O-])c2)n1,Cc1cnc(C(C)N2CCC(CNC(=O)C3OCCC3C)CC2)cn1,,1.0,0.0,1.0,
1990,48011842c34391b00688020a37af390c7add141e29b68b4a2c36362a7c05bb9d,O=C([O-])C1CSCCN(C(=O)Nc2ccc3scnc3c2)C1,O=C([O-])C1CSCCN(C(=O)Nc2ccc3scnc3c2)C1,CCCn1ncnc1C[NH2+]CC1CCN(C(=O)c2ccc[nH]2)C1,CC(=O)NC1CCCN(C(=O)c2cnc3ccsc3c2)CC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,O=C([O-])C1CSCCN(C(=O)Nc2ccc3scnc3c2)C1,CCCn1ncnc1C[NH2+]CC1CCN(C(=O)c2ccc[nH]2)C1,CC(=O)NC1CCCN(C(=O)c2cnc3ccsc3c2)CC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15384615384615385,0.2375,0.20481927710843373,O=C([O-])C1CSCCN(C(=O)Nc2ccc3scnc3c2)C1,CCCn1ncnc1C[NH2+]CC1CCN(C(=O)c2ccc[nH]2)C1,CC(=O)NC1CCCN(C(=O)c2cnc3ccsc3c2)CC1,,1.0,1.0,1.0,
8549,b3a191c6516476c493f6cbf386d71417cfe0b1ca340f7f53c7f67cfb344687b2,Cc1ccc(C(=O)COC(=O)c2cscn2)cc1,Cc1ccc(C(=O)COC(=O)c2cscn2)cc1,O=C(NC1CC[NH+](C2CC2)C1)c1ncccc1C(F)(F)F,C=CCNc1nc(C(=O)OC(C)C(=O)c2ccc(C)cc2)cs1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Cc1ccc(C(=O)COC(=O)c2cscn2)cc1,O=C(NC1CC[NH+](C2CC2)C1)c1ncccc1C(F)(F)F,C=CCNc1nc(C(=O)OC(C)C(=O)c2ccc(C)cc2)cs1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.3125,0.11688311688311688,Cc1ccc(C(=O)COC(=O)c2cscn2)cc1,O=C(NC1CC[NH+](C2CC2)C1)c1ncccc1C(F)(F)F,C=CCNc1nc(C(=O)OC(C)C(=O)c2ccc(C)cc2)cs1,,1.0,1.0,1.0,
369,73763881649d7dd87c0ef4d54cf2bce9ab2016c6fc13ecffb7ffc8ca4265d64c,O=C(CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3)OCC(=O)c1cccc(F)c1,O=C(CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3)OCC(=O)c1cccc(F)c1,C=CCCC1NC(=O)N(Cc2cc(Cl)cc3c2OCC3)C1=O,COc1ccc(C(=O)CCC(=O)N2CCC(c3nc4sc5c(c4c(=O)[nH]3)CCCC5)CC2)cc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,O=C(CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3)OCC(=O)c1cccc(F)c1,C=CCCC1NC(=O)N(Cc2cc(Cl)cc3c2OCC3)C1=O,COc1ccc(C(=O)CCC(=O)N2CCC(c3nc4sc5c(c4c(=O)[nH]3)CCCC5)CC2)cc1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09,0.3977272727272727,0.12244897959183673,O=C(CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3)OCC(=O)c1cccc(F)c1,C=CCCC1NC(=O)N(Cc2cc(Cl)cc3c2OCC3)C1=O,COc1ccc(C(=O)C2CCN(C(=O)CCc3nc4sc5c(c4c(=O)[nH]3)CCCC5)CC2)cc1,,1.0,1.0,0.0,
308,427b2ca6398eacfc99c2677895a40fc5d4ce70f21075a4c9cd5c603b7de60818,CCOCOC(C)(C(F)(F)F)C1(F)CC2CCC1C2,CCOCOC(C)(C(F)(F)F)C1(F)CC2CCC1C2,CC(C)(C)OC(=O)NCCOC(=O)C1SCCCS1,CCOCC(OC)(C(F)(F)F)C(F)(F)C1CC2CCC1C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCOCOC(C)(C(F)(F)F)C1(F)CC2CCC1C2,CC(C)(C)OC(=O)NCCOC(=O)C1SCCCS1,CCOCC(OC)(C(F)(F)F)C(F)(F)C1CC2CCC1C2,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10606060606060606,0.30357142857142855,0.07407407407407407,CCOCOC(C)(C(F)(F)F)C1(F)CC2CCC1C2,CC(C)(C)OC(=O)NCCOC(=O)C1SCCCS1,CCOCOC(CC1(F)CC2CCC1C2)(C(F)(F)F)C(F)(F)F,,1.0,1.0,0.0,
5159,e783e5a14f086c8693dff628295dd1d442e42d6843a3abecedea15da8843a7a5,CCC(C)NC(=O)c1cncc(N(CC)c2cccc(C)c2)c1,CCC(C)NC(=O)c1cncc(N(CC)c2cccc(C)c2)c1,NOC(=O)C1C2CCC(C2)C1C(=O)ON,CCN(CC)C(=O)c1ccc(Nc2ccc(C(C)C)cc2)cn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCC(C)NC(=O)c1cncc(N(CC)c2cccc(C)c2)c1,NOC(=O)C1C2CCC(C2)C1C(=O)ON,CCN(CC)C(=O)c1ccc(Nc2ccc(C(C)C)cc2)cn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06557377049180328,0.23529411764705882,0.1566265060240964,CCC(C)NC(=O)c1cncc(N(CC)c2cccc(C)c2)c1,NOC(=O)C1C2CCC(C2)C1C(=O)ON,CCN(CC)C(=O)c1ccc(Nc2ccc(C(C)C)cc2)cn1,,1.0,1.0,1.0,
1888,736f220dd78b8c4a0a4ad45f114cbeadbfc5cc3f3cbc29672bcdb48580006671,O=C(COc1ccccc1)NCCN(CCO)C(=O)CC1CC1,O=C(COc1ccccc1)NCCN(CCO)C(=O)CC1CC1,CCNC(=NCCc1ccco1)N1CCN(c2ccccn2)CC1,O=C(COc1ccc(F)cc1)NCCN(CCO)C(=O)CC1CC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,O=C(COc1ccccc1)NCCN(CCO)C(=O)CC1CC1,CCNC(=NCCc1ccco1)N1CCN(c2ccccn2)CC1,O=C(COc1ccc(F)cc1)NCCN(CCO)C(=O)CC1CC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14634146341463414,0.8,0.14634146341463414,O=C(COc1ccccc1)NCCN(CCO)C(=O)CC1CC1,CCNC(=NCCc1ccco1)N1CCN(c2ccccn2)CC1,O=C(COc1ccc(F)cc1)NCCN(CCO)C(=O)CC1CC1,,1.0,1.0,1.0,
5747,1077d81636733d49d38d69e39b0db14292ab5e938907c1577732283b48fc0378,COc1ccc(C[NH2+]Cc2cc(C)no2)c(O)c1OC,COc1ccc(C[NH2+]Cc2cc(C)no2)c(O)c1OC,CCC(C(=O)N1COCCC1c1ccccc1)c1ccccc1,COc1cc(C[NH2+]C(C)c2cc(C)no2)ccc1OCCO,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,COc1ccc(C[NH2+]Cc2cc(C)no2)c(O)c1OC,CCC(C(=O)N1COCCC1c1ccccc1)c1ccccc1,COc1cc(C[NH2+]C(C)c2cc(C)no2)ccc1OCCO,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09333333333333334,0.36507936507936506,0.08333333333333333,COc1ccc(C[NH2+]Cc2cc(C)no2)c(O)c1OC,CCC(C(=O)N1COCCC1c1ccccc1)c1ccccc1,COc1cc(C(C)[NH2+]Cc2cc(C)no2)ccc1OCCO,,1.0,1.0,0.0,
8269,3e041a5fe7766ca143fb4f841abb3d8dbf0ca693000d4cdf186aea20dd45ccab,CC(C)N(C(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)C1CC1,CC(C)N(C(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)C1CC1,Cc1ccc(Nc2cnccc2C#N)cc1N(C)C,CCN(C(=O)C1CCN(S(=O)(=O)c2ccc(F)c(Cl)c2)CC1)C1CC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(C)N(C(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)C1CC1,Cc1ccc(Nc2cnccc2C#N)cc1N(C)C,CCN(C(=O)C1CCN(S(=O)(=O)c2ccc(F)c(Cl)c2)CC1)C1CC1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.543859649122807,0.18181818181818182,CC(C)N(C(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)C1CC1,Cc1ccc(Nc2cnccc2C#N)cc1N(C)C,CCN(C(=O)C1CCN(S(=O)(=O)c2ccc(F)c(Cl)c2)CC1)C1CC1,,1.0,1.0,1.0,
2570,9d2ce6a03fef4d8e44ab64cf625b83f011557545bbb09c72633e35e28d90077e,Cc1ccc2c(CC[NH2+]C(C)c3cscn3)c[nH]c2c1,Cc1ccc2c(CC[NH2+]C(C)c3cscn3)c[nH]c2c1,CCN(CC(=O)Nc1ccccc1N1CCOCC1)C1CCS(=O)(=O)C1,Cc1nc(CC[NH2+]Cc2c[nH]c3c(C)cccc23)cs1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Cc1ccc2c(CC[NH2+]C(C)c3cscn3)c[nH]c2c1,CCN(CC(=O)Nc1ccccc1N1CCOCC1)C1CCS(=O)(=O)C1,Cc1nc(CC[NH2+]Cc2c[nH]c3c(C)cccc23)cs1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05319148936170213,0.25,0.10344827586206896,Cc1ccc2c(CC[NH2+]C(C)c3cscn3)c[nH]c2c1,CCN(CC(=O)Nc1ccccc1N1CCOCC1)C1CCS(=O)(=O)C1,Cc1nc(C[NH2+]CCc2c[nH]c3c(C)cccc23)cs1,,1.0,1.0,0.0,
6622,e729d0db5f0d0046f50b4fcd0ffba81cf6edd8acfd232869c8f0d128bc5686a6,CCO[Si](CCCNC(=O)NCCCN(CC)CC)(OCC)OCC,CCO[Si](CCCNC(=O)NCCCN(CC)CC)(OCC)OCC,CCCC(=O)Nc1cccc(NCc2nnc(C3CC3)o2)c1C,CCCNC(C)(COCCCOC)C(=O)O,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCO[Si](CCCNC(=O)NCCCN(CC)CC)(OCC)OCC,CCCC(=O)Nc1cccc(NCc2nnc(C3CC3)o2)c1C,CCCNC(C)(COCCCOC)C(=O)O,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.18181818181818182,0.10810810810810811,CCO[Si](CCCNC(=O)NCCCN(CC)CC)(OCC)OCC,CCCC(=O)Nc1cccc(NCc2nnc(C3CC3)o2)c1C,CCCNC(C)(COCCCOC)C(=O)O,,1.0,1.0,1.0,
411,c1c68c0a1a47466bbeadbb7d91b2cf71d92b45f5a00f3b0b72cf0fe064991a49,CC(CNC(=O)C1CCC1(C)C)[NH2+]Cc1nnc(C(C)(C)C)[nH]1,CC(CNC(=O)C1CCC1(C)C)[NH2+]Cc1nnc(C(C)(C)C)[nH]1,Cc1ccc(NC(=O)c2cnc3c(C(C)C)cccn23)c(=O)[nH]1,CC(C)(C)c1nnc(C[NH2+]CCNC(=O)C2CC(C)(C)C2)[nH]1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(CNC(=O)C1CCC1(C)C)[NH2+]Cc1nnc(C(C)(C)C)[nH]1,Cc1ccc(NC(=O)c2cnc3c(C(C)C)cccn23)c(=O)[nH]1,CC1(C)CC(C(=O)NCC[NH2+]Cc2nnc(C(C)(C)C)[nH]2)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.4603174603174603,0.1951219512195122,CC(CNC(=O)C1CCC1(C)C)[NH2+]Cc1nnc(C(C)(C)C)[nH]1,Cc1cccn2c(NC(=O)c3ccc(C(C)C)[nH]c3=O)cnc12,CC1(C)CC(C(=O)NCC[NH2+]Cc2nnc(C(C)(C)C)[nH]2)C1,,1.0,0.0,1.0,
8584,543f66d74c55957e68084fea41cca124a9f812e69416f31d8a30d8f4c272b33c,CCn1nc(C)c(CC(=O)NC2(C)CC[NH+](CCCF)C2)c1C,CCn1nc(C)c(CC(=O)NC2(C)CC[NH+](CCCF)C2)c1C,Clc1ccc(CCN2CCC(NCCc3ccccc3)CC2)cc1,CCC(CC)C[NH+]1CCC(NC(=O)Cc2c(C)nn(CC)c2C)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CCn1nc(C)c(CC(=O)NC2(C)CC[NH+](CCCF)C2)c1C,Clc1ccc(CCN2CCC(NCCc3ccccc3)CC2)cc1,CCC(CC)C[NH+]1CCC(NC(=O)Cc2c(C)nn(CC)c2C)C1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07407407407407407,0.4411764705882353,0.13636363636363635,CCn1nc(C)c(CC(=O)NC2(C)CC[NH+](CCCF)C2)c1C,Clc1ccc(CCNC2CCN(CCc3ccccc3)CC2)cc1,CCC(CC)C[NH+]1CCC(NC(=O)Cc2c(C)nn(CC)c2C)C1,,1.0,0.0,1.0,
1499,2fb13677cbb0d08466d00633c0c9bf9a07f180d7807dddd529fbb61ca963663e,CC(C)(C)n1ncnc1CNC(=O)COc1ccc(C=O)cc1,CC(C)(C)n1ncnc1CNC(=O)COc1ccc(C=O)cc1,CC(C)c1nnc(C2COCCN2CCCC#N)o1,CC(C)(C)n1cc(C(=O)NCC(=O)OCc2ccc(Cl)cc2)nn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,CC(C)(C)n1ncnc1CNC(=O)COc1ccc(C=O)cc1,CC(C)c1nnc(C2COCCN2CCCC#N)o1,CC(C)(C)n1cc(C(=O)NCC(=O)OCc2ccc(Cl)cc2)nn1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07407407407407407,0.2535211267605634,0.175,CC(C)(C)n1ncnc1CNC(=O)COc1ccc(C=O)cc1,CC(C)c1nnc(C2COCCN2CCCC#N)o1,CC(C)(C)n1cc(C(=O)NCC(=O)OCc2ccc(Cl)cc2)nn1,,1.0,1.0,1.0,
4137,22080be4c95baab1178317ff6efb96b79b47d366e4e908c4a5f6ed21a07e13fb,COc1ccc(OC(C)(C)C(=O)OCCc2nnnn2C)cc1,COc1ccc(OC(C)(C)C(=O)OCCc2nnnn2C)cc1,CCCNc1cncc(Nc2cccc(Cl)c2Cl)c1,CC(C)c1ccccc1OCC(=O)OCCc1nnnn1C,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,COc1ccc(OC(C)(C)C(=O)OCCc2nnnn2C)cc1,CCCNc1cncc(Nc2cccc(Cl)c2Cl)c1,CC(C)c1ccccc1OCC(=O)OCCc1nnnn1C,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08108108108108109,0.43548387096774194,0.10714285714285714,COc1ccc(OC(C)(C)C(=O)OCCc2nnnn2C)cc1,CCCNc1cncc(Nc2c(Cl)cccc2Cl)c1,CC(C)c1ccccc1OCC(=O)OCCc1nnnn1C,,1.0,0.0,1.0,
8342,72e08aa2469f4d8330b5e6a1998659f0dc5f61441670e20598b40b2f4e9af341,Cc1ncsc1C[NH+]1CCCC1CNC(=O)c1ccsc1C,Cc1ncsc1C[NH+]1CCCC1CNC(=O)c1ccsc1C,CCSc1ccc(N(C=O)c2ncccc2OC(F)(F)F)cc1,Cc1cnc(C[NH+]2CCCC2CNC(=O)c2cscc2C)s1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,Cc1ncsc1C[NH+]1CCCC1CNC(=O)c1ccsc1C,CCSc1ccc(N(C=O)c2ncccc2OC(F)(F)F)cc1,Cc1cnc(C[NH+]2CCCC2CNC(=O)c2cscc2C)s1,CC(C)N1CCCC1C(=O)NCc1cnc(C(=O)[O-])c(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.4852941176470588,0.1744186046511628,Cc1ncsc1C[NH+]1CCCC1CNC(=O)c1ccsc1C,CCSc1ncccc1N(C=O)c1ccc(OC(F)(F)F)cc1,Cc1ncc(C[NH+]2CCCC2CNC(=O)c2cscc2C)s1,,1.0,0.0,0.0,
