query_id,pair_id,core,transform,lhs_index,rhs_index,lhs_hash,rhs_hash,lhs_substituent,rhs_substituent,lhs_parent_heavy_atoms,rhs_parent_heavy_atoms,seed_hash,target_hash,seed_smiles,target_smiles
7f34c215e6a8cbf8a5a1e39bd0a14809f20cb92c7401f0281675c6f155094d01,e02b7f3471b1e398de2f01ca122e74e220fe7617f74d9883f474f91686052e26,Cc1cc(CC(=O)N2CCCC3(CC[NH+](C[*:1])C3)C2)[nH]n1,C=C[*:1]>>COC[*:1],541,12689,9165e726ef14d5e36e4a9def156ee39ec696470f1d3de8f0aa1d0effd3ee56d9,25b5c67c16641572fd942a0f98c1688194a6ba232651b1d781d7cfc60764736e,C=C[*:1],COC[*:1],22,23,9165e726ef14d5e36e4a9def156ee39ec696470f1d3de8f0aa1d0effd3ee56d9,25b5c67c16641572fd942a0f98c1688194a6ba232651b1d781d7cfc60764736e,C=CC[NH+]1CCC2(CCCN(C(=O)Cc3cc(C)n[nH]3)C2)C1,COCC[NH+]1CCC2(CCCN(C(=O)Cc3cc(C)n[nH]3)C2)C1
84ba2bdfdf5a8b26484548fabd8049457cba4b589942a963c1b79bf2aec46c7e,bc94cbd3303a7c1c838c45f561844878b652a17ae9738a039711974cbb1a26fc,CC1CC(COC(=O)Cc2ccc([*:1])cc2Cl)CCO1,C[*:1]>>Cl[*:1],1614,28586,8ab954e2e90c2ce77c88327ead32969b189db5dc10a1e1b89091b4c78af71749,bc2d0e8b59ed6b263636086f3e628b685642c1ea4a3e2af0ceee550e30505809,C[*:1],Cl[*:1],20,20,8ab954e2e90c2ce77c88327ead32969b189db5dc10a1e1b89091b4c78af71749,bc2d0e8b59ed6b263636086f3e628b685642c1ea4a3e2af0ceee550e30505809,Cc1ccc(CC(=O)OCC2CCOC(C)C2)c(Cl)c1,CC1CC(COC(=O)Cc2ccc(Cl)cc2Cl)CCO1
3a2e8e92efcf1be6dd190e43ffc74c21ecd0b42862efba61f9b71961131a43ad,6f421bffacacad1ff346e86f301577ab8cc77f12e8fef44ad4983266be42da4f,O=C(NCc1cccc([*:1])c1)NC1CC2CCC1O2,CO[*:1]>>O=C(O)[*:1],49331,38997,8a6d458e5925a9aeaeca4a229a4b0803510b5ea4c7fdad7c6f5f1756486cbe01,f006651dadf23401f67571cf760a7225e8d3b62f8e649d2b289766975e6ed13f,CO[*:1],O=C(O)[*:1],20,21,8a6d458e5925a9aeaeca4a229a4b0803510b5ea4c7fdad7c6f5f1756486cbe01,f006651dadf23401f67571cf760a7225e8d3b62f8e649d2b289766975e6ed13f,COc1cccc(CNC(=O)NC2CC3CCC2O3)c1,O=C(NCc1cccc(C(=O)O)c1)NC1CC2CCC1O2
e5c1f24048ad431e0f74a174b06ea07aed6af4ee176f4b91563b014bb2615d33,ae360cd6b2dc9e3d1ea661ef1f517d17e64a91541735a02258f524d221b9ef03,OC(C[NH2+]CC(O)c1ccc(O[*:1])cc1)CN1CCOCC1,C[*:1]>>FC(F)(F)[*:1],48529,28986,50ec72745f9b352ee16d4f307c1c419f94866b657faf5861f8278d8dabaa3517,2e507e9819bb17340b531f5632ba4b4ef8ca6843cb5f11047d85e1d04e643e2b,C[*:1],FC(F)(F)[*:1],22,25,50ec72745f9b352ee16d4f307c1c419f94866b657faf5861f8278d8dabaa3517,2e507e9819bb17340b531f5632ba4b4ef8ca6843cb5f11047d85e1d04e643e2b,COc1ccc(C(O)C[NH2+]CC(O)CN2CCOCC2)cc1,OC(C[NH2+]CC(O)c1ccc(OC(F)(F)F)cc1)CN1CCOCC1
73ef5426cca89d63ace21e153a36b68c21be7c3b1a854873de6d85e325014b39,6248763dc5936c96fa62a908f6bb1b4eb207c83d460bb6802fd02e561d9e68d4,CC(C)Oc1cc(Nc2cnccc2C#N)ccc1[*:1],CO[*:1]>>F[*:1],4474,39884,8c1463dd2b7d4b3c98e2eba73ae19639a631a99aac0c776b63fe0799cb120878,23bb56bab9c717ddec6fbab9b1689e0959c4852915408db42fd39339a453f8c2,CO[*:1],F[*:1],21,20,8c1463dd2b7d4b3c98e2eba73ae19639a631a99aac0c776b63fe0799cb120878,23bb56bab9c717ddec6fbab9b1689e0959c4852915408db42fd39339a453f8c2,COc1ccc(Nc2cnccc2C#N)cc1OC(C)C,CC(C)Oc1cc(Nc2cnccc2C#N)ccc1F
4e4f0e324db6fcd327f12ef76bba6ea1e50c3b087d4d918cdf9e5c82fed17d04,2be1f797700ef4a17a1e343a10a97145fc6375fef02a9c790a31d4712c9de434,CCNC(CN(C)C1CCCC1)c1ccc([*:1])cc1,CCC[*:1]>>CC[*:1],49538,30654,c696b91f7896aa26b26e758fe49b2f338b8e5fc3be7fb4eba218a0ec955bf60f,e195e3714dabe8dad2422b249d93349204138b9b7edfab89323abd0ec1636d8e,CCC[*:1],CC[*:1],21,20,c696b91f7896aa26b26e758fe49b2f338b8e5fc3be7fb4eba218a0ec955bf60f,e195e3714dabe8dad2422b249d93349204138b9b7edfab89323abd0ec1636d8e,CCCc1ccc(C(CN(C)C2CCCC2)NCC)cc1,CCNC(CN(C)C1CCCC1)c1ccc(CC)cc1
f05a77240fe99d9ba232109683d382738cedb5d7d8730bb30c4d2ffe9507f42a,943455b8c2f8fcb92e6c1028d26b16f33ec0370de886b8b98dd87ced1bb70df3,CC(C)(C)OC(=O)C1([*:1])CC2CCC1C2,C[*:1]>>F[*:1],35077,16038,c191146da8268f3ce252020bfc7af07d5519447fca18ce221cb9d26f2933de88,06412a36a24650778b4345efff2f099051b6a5d4b8de59b52fb5421b209ed2ac,C[*:1],F[*:1],15,15,c191146da8268f3ce252020bfc7af07d5519447fca18ce221cb9d26f2933de88,06412a36a24650778b4345efff2f099051b6a5d4b8de59b52fb5421b209ed2ac,CC(C)(C)OC(=O)C1(C)CC2CCC1C2,CC(C)(C)OC(=O)C1(F)CC2CCC1C2
0d4fcabc9ea0dea0e2f4e4d4efc96242c6557d1ce68012731a44bd9e16256dd2,8c09d019e548f75dabe8cf8684649fc2488a1b689aac4eb945e0534cad8b03d4,CCC1NC(=O)C(C(C)(C)C)N(CCOC[*:1])C1=O,CC[*:1]>>C[*:1],34821,31301,2036bc09eb189a0bb5db3f9333016ecda8bf7399e99a54618d44d56eb8177c8f,8454ef5747cfa658ac423f68eaee25110018c53535d94bb061e7fe1c16a95a0a,CC[*:1],C[*:1],20,19,2036bc09eb189a0bb5db3f9333016ecda8bf7399e99a54618d44d56eb8177c8f,8454ef5747cfa658ac423f68eaee25110018c53535d94bb061e7fe1c16a95a0a,CCCOCCN1C(=O)C(CC)NC(=O)C1C(C)(C)C,CCOCCN1C(=O)C(CC)NC(=O)C1C(C)(C)C
7aaeff1b7fac41b4fde535023405361067ae6080b0b89e8c36bab013033ca95d,be5870d64e4e0f15d36b0dd42fc2d12b6f750d85e2d1d5a3ae6dcc78a33fe5e2,CC(O[*:1])C(=O)NCCCN1CCCC1,COc1cccc([*:1])c1>>Fc1ccc([*:1])cc1,1520,45200,b72cff1c29c1f2cb34cd6919025df300a36ea4f7f3330f11d20444a72ae3d108,7856b610d887b52e974ca72db45547edd808ae611d6e703f8d2853e77dd0a4a3,COc1cccc([*:1])c1,Fc1ccc([*:1])cc1,22,21,b72cff1c29c1f2cb34cd6919025df300a36ea4f7f3330f11d20444a72ae3d108,7856b610d887b52e974ca72db45547edd808ae611d6e703f8d2853e77dd0a4a3,COc1cccc(OC(C)C(=O)NCCCN2CCCC2)c1,CC(Oc1ccc(F)cc1)C(=O)NCCCN1CCCC1
bc7d7cf9552afcb49bc14716765060d63fc56a14200eb5abcf00ae17c9b12c31,480692221cdd9692bcea14b73976a7b8329ad0acdaa55fa120937e8bfdc51796,C[NH+](C)C(CNC(=O)N(C1CC1)[*:1])C1CCCCC1,CCCC[*:1]>>C[*:1],19561,14665,b9656bd17de077a10e3d85d43b928d5822a5267ed3aa017081442e4b42acb8ac,1022c26ffc6fa90580f07cecfd38d6726628687c7408afcafbc1b5885c601557,CCCC[*:1],C[*:1],22,19,b9656bd17de077a10e3d85d43b928d5822a5267ed3aa017081442e4b42acb8ac,1022c26ffc6fa90580f07cecfd38d6726628687c7408afcafbc1b5885c601557,CCCCN(C(=O)NCC(C1CCCCC1)[NH+](C)C)C1CC1,CN(C(=O)NCC(C1CCCCC1)[NH+](C)C)C1CC1
3a78d5a3dbfd26e84c05da8f475706c14037d465fe57202a4900922982011c12,ab276f503c9134e6dd50e6499b22daf9a05811e98ab1bba0c31584875b256971,O=S(=O)(NCC1(C[*:1])CCC1)c1cncc(Cl)c1,CC(C)[*:1]>>COC[*:1],34925,31574,dfcde5e1698353327b05ec20bda7ff2a4b0e3d695da620e0e8f1b2f0de44f7f5,00d2e621a553d2581e8915d380e8d795079ac6b9585bbfc41c0d968b52bcb68f,CC(C)[*:1],COC[*:1],20,20,dfcde5e1698353327b05ec20bda7ff2a4b0e3d695da620e0e8f1b2f0de44f7f5,00d2e621a553d2581e8915d380e8d795079ac6b9585bbfc41c0d968b52bcb68f,CC(C)CC1(CNS(=O)(=O)c2cncc(Cl)c2)CCC1,COCCC1(CNS(=O)(=O)c2cncc(Cl)c2)CCC1
fe877a537f5fdfd9965198a258055c1737ce0ff3895227b9040a4f3bb7f16f71,332c2bc1dade157ee6ef600e06c53957f5057dc1c4eb7c8df1125f8d30969c8d,CCN(C[*:1])C(=O)CCC1C(C)Nc2ccnn2C1C,CC(C)[*:1]>>CCC[*:1],38701,28468,891ee8335249d65a2feb529cb3ddfa242d4253c05c0fb58fe480ca485cc1a163,f6e104f67bbf6fc4e3e4261cbd718f706ad51914cd924399ffdefa10e9876bbf,CC(C)[*:1],CCC[*:1],22,22,891ee8335249d65a2feb529cb3ddfa242d4253c05c0fb58fe480ca485cc1a163,f6e104f67bbf6fc4e3e4261cbd718f706ad51914cd924399ffdefa10e9876bbf,CCN(CC(C)C)C(=O)CCC1C(C)Nc2ccnn2C1C,CCCCN(CC)C(=O)CCC1C(C)Nc2ccnn2C1C
6990ded0e55b865a656a7b3382e1b74cc4790f530bf85c5568c70cf94470f693,ccf592d21320b0271eef6eed049c830b3aab9b777795fb4c5a50061bb08dc7af,CC(Oc1ccc([*:1])c(Cl)c1)c1cnccn1,N#C[*:1]>>O=[N+]([O-])[*:1],8806,48177,786d10769c543c2a15ddbe13ffca699a295090d0d5a9cf5d3cfd426aefbf4daf,40c8bcb235908962fde4837b0afaa5f531d496bb50ac74960e3c5b04c1472b69,N#C[*:1],O=[N+]([O-])[*:1],18,19,786d10769c543c2a15ddbe13ffca699a295090d0d5a9cf5d3cfd426aefbf4daf,40c8bcb235908962fde4837b0afaa5f531d496bb50ac74960e3c5b04c1472b69,CC(Oc1ccc(C#N)c(Cl)c1)c1cnccn1,CC(Oc1ccc([N+](=O)[O-])c(Cl)c1)c1cnccn1
367ef70bbcaea1103b1863375e6399dd3742549cef34e9c0680638e91d6d63d5,683e763cd43c23c36907ea01d3c5b7f4f4ef8731bc97107dcdf3f8425eabaae0,O=C(c1ccc(=O)oc1)N1CCC(CC[*:1])CC1,C[*:1]>>O=C(O)[*:1],45542,9974,ec7194b08570352a6684adb14f37e974acef2ae00b661af32ba041cb51e7ee03,c7f20b1c1a2e9e7c4acb534bda0d118e31951009ce684b2f603dcd00cfd46663,C[*:1],O=C(O)[*:1],18,20,ec7194b08570352a6684adb14f37e974acef2ae00b661af32ba041cb51e7ee03,c7f20b1c1a2e9e7c4acb534bda0d118e31951009ce684b2f603dcd00cfd46663,CCCC1CCN(C(=O)c2ccc(=O)oc2)CC1,O=C(O)CCC1CCN(C(=O)c2ccc(=O)oc2)CC1
a48e1e2f3187d087f5642240a013dc2016e3fb23e0f88d5719b3bc89b7a4dd4d,d5bebe3c2cc15eeefee6fd943029fab6c3a6fdb617b3e2763548a8498df85005,C=C(C)C[NH+]1CC(C)C(NC(=O)C(c2cnn(C)c2)[*:1])C1,CO[*:1]>>C[*:1],19050,33917,33bc4a78c29e782eabe1f5524ba474f6dfcd8729d656a1fe6f98b8f86f0d1fda,4f28041e730863f054a5e75c2e89c0787cf98564935cb5146ea8c34df60479c4,CO[*:1],C[*:1],22,21,33bc4a78c29e782eabe1f5524ba474f6dfcd8729d656a1fe6f98b8f86f0d1fda,4f28041e730863f054a5e75c2e89c0787cf98564935cb5146ea8c34df60479c4,C=C(C)C[NH+]1CC(C)C(NC(=O)C(OC)c2cnn(C)c2)C1,C=C(C)C[NH+]1CC(C)C(NC(=O)C(C)c2cnn(C)c2)C1
93f4748c982f6458044e4278bf623b39214b7d9947f0cf87f35f377602b3bc5b,799d1b25f8f5f9d929bd8af4583f7f27470ff6d956c616e323bd1d064064585e,CC1CCC(C)(CNC(=O)c2c[nH]nc2[*:1])CC1,CCC[*:1]>>C[*:1],22124,33248,ec01fb5e1053574e87348e4c9614ece037fff18e806b45fd87bdc0117e1b4242,8d7052c76e5682f26076000e1f854c3572bd33d7b011a9f5bec96af4bea83972,CCC[*:1],C[*:1],20,18,ec01fb5e1053574e87348e4c9614ece037fff18e806b45fd87bdc0117e1b4242,8d7052c76e5682f26076000e1f854c3572bd33d7b011a9f5bec96af4bea83972,CCCc1n[nH]cc1C(=O)NCC1(C)CCC(C)CC1,Cc1n[nH]cc1C(=O)NCC1(C)CCC(C)CC1
d81783f136e868d62b1724b0343d7618df12d844c1b2f94517fed67b26d64c4b,d986258c53f9a0cfc9bcdb78d4ce8424442a107a369014491f71d059f408b72f,CCN(C(=O)c1cc2c(F)cccc2s1)C1CC[NH+]([*:1])C1,C[*:1]>>OCC[*:1],38150,12547,cd4edf1c6e9f1e199929ee229894682c282ea72c3eaabcd61419b4d0af5971a7,c01a28e6f51bfb68de98a45b4736af32b481f57c1055ca6e5adfb25e9ca350db,C[*:1],OCC[*:1],21,23,cd4edf1c6e9f1e199929ee229894682c282ea72c3eaabcd61419b4d0af5971a7,c01a28e6f51bfb68de98a45b4736af32b481f57c1055ca6e5adfb25e9ca350db,CCN(C(=O)c1cc2c(F)cccc2s1)C1CC[NH+](C)C1,CCN(C(=O)c1cc2c(F)cccc2s1)C1CC[NH+](CCO)C1
59c5d41c0b2049f24d088c4a20e9c2eedf90555b878d4a7f51b6f3ef77421de5,cca896cdfa0353ce7e0de1e9b400d7f706c84d460d9db92cad1b59d08c52f7f4,CC(=O)N1CC(OC(=O)c2ccc(N(C)[*:1])cc2)C1,CCCC[*:1]>>CCC[*:1],548,34350,550bd5e87ef180b2a762cd49fb7c3f1fbf4207c6a6d88fef11470aeb4fed64c2,b770c2047768820b499b32cbe009df9e289b342fbf5d53b65ecdb37262a556c5,CCCC[*:1],CCC[*:1],22,21,550bd5e87ef180b2a762cd49fb7c3f1fbf4207c6a6d88fef11470aeb4fed64c2,b770c2047768820b499b32cbe009df9e289b342fbf5d53b65ecdb37262a556c5,CCCCN(C)c1ccc(C(=O)OC2CN(C(C)=O)C2)cc1,CCCN(C)c1ccc(C(=O)OC2CN(C(C)=O)C2)cc1
526f4c131661d5a8f14859ed5934f2b7d317f8fb77579958fc967dfcbba4569f,0339d4daf4e44694e5c8de943c4775d3b3d0d46c8bfdfe158b9e22c5a5e319f8,C[NH+](C)C(C(=O)NC1C[NH+](C[*:1])CC1O)C1CC1,C=C[*:1]>>COC[*:1],17209,36145,5a669d7eca624d435a391f991f791d148378adf0a3cc20248fe66ecf63da4438,740ad3558e2d0771ffb3fe2e8bfc846a287be673c6d7dbd1eac5fe18affebf6c,C=C[*:1],COC[*:1],19,20,5a669d7eca624d435a391f991f791d148378adf0a3cc20248fe66ecf63da4438,740ad3558e2d0771ffb3fe2e8bfc846a287be673c6d7dbd1eac5fe18affebf6c,C=CC[NH+]1CC(O)C(NC(=O)C(C2CC2)[NH+](C)C)C1,COCC[NH+]1CC(O)C(NC(=O)C(C2CC2)[NH+](C)C)C1
64f7ff153adb22f2d1d386f5f9545c24f2ec12bc292a91e5431b289245b5f00d,1fbf44c45adf5bbd850d5794cf865b080b1230cac2b934a4edc35096f163c95f,COC(c1noc(-c2cccc([*:1])c2N)n1)C1CC1,C[*:1]>>Cl[*:1],26581,15642,3ddc10732df572871019219493cd02c07b8e3632e8a4e8e87645e88d2c267755,ca560c59a870efce58ba7192b4a42e95b76d82fa5ad7fc4eba2610f7b3512c35,C[*:1],Cl[*:1],19,19,3ddc10732df572871019219493cd02c07b8e3632e8a4e8e87645e88d2c267755,ca560c59a870efce58ba7192b4a42e95b76d82fa5ad7fc4eba2610f7b3512c35,COC(c1noc(-c2cccc(C)c2N)n1)C1CC1,COC(c1noc(-c2cccc(Cl)c2N)n1)C1CC1
97093284232575a0525c431499daa09d40b7ec584a395688bfcde2e2f81a1a51,a04ebfc6bbe129ab21e603a65ac1cf515d6b881d9d31a246747ac40d2489e92f,O=C(O)C(C1CC2CCC1C2)[*:1],CO[*:1]>>O=C(O)[*:1],47665,33145,2e68694b5169bd540a0ee865b558c754efd04af7ba15465299f26b2d944ec769,49bd5a90523603b83d98db2fce391b1ce72d64ccba064ba70dc92f24aae4d7bd,CO[*:1],O=C(O)[*:1],13,14,2e68694b5169bd540a0ee865b558c754efd04af7ba15465299f26b2d944ec769,49bd5a90523603b83d98db2fce391b1ce72d64ccba064ba70dc92f24aae4d7bd,COC(C(=O)O)C1CC2CCC1C2,O=C(O)C(C(=O)O)C1CC2CCC1C2
e2c19fcb9214bc40d33263ff9c368e80993048482156c3655b0127d2a55eacc4,b11b9a69a5481556d3099e113430c9941c966999fa69206de9e3cf2855f3a0b4,CCC(=O)Nc1ccc(Nc2ccccc2[*:1])cn1,C[*:1]>>FC(F)(F)[*:1],25510,6280,b464fa4609208f00052d57be432418197c0024703d20ede470a75dc18ac2662a,91f23b9a947d8304ed14683fd1633c284ad1e75de99e56a33fdf775afaa8c1d1,C[*:1],FC(F)(F)[*:1],19,22,b464fa4609208f00052d57be432418197c0024703d20ede470a75dc18ac2662a,91f23b9a947d8304ed14683fd1633c284ad1e75de99e56a33fdf775afaa8c1d1,CCC(=O)Nc1ccc(Nc2ccccc2C)cn1,CCC(=O)Nc1ccc(Nc2ccccc2C(F)(F)F)cn1
a1a71572f88e98f741afaab545463d00df1c542b29346cf09b0556f317f0100c,0c12671fd6f33b001997d218ba55a548f1e71c52f74c50ce1fb73e8c7b409402,CCC1(C)NC(=O)C(C)N(CCC[*:1])C1=O,CO[*:1]>>F[*:1],12595,26447,eef9d26df274712f3128c5d2c3e35ae4babb524ff9247b1edac647ed5ee94587,e88ce0620ba209d153eaacb48ec49eb07d8e70f057aebdd74ec8fa17f1759eeb,CO[*:1],F[*:1],17,16,eef9d26df274712f3128c5d2c3e35ae4babb524ff9247b1edac647ed5ee94587,e88ce0620ba209d153eaacb48ec49eb07d8e70f057aebdd74ec8fa17f1759eeb,CCC1(C)NC(=O)C(C)N(CCCOC)C1=O,CCC1(C)NC(=O)C(C)N(CCCF)C1=O
c1e90d02965e2f493409c174d1af8d0ea860fc97a4e0971907673aa30904be59,212b80dbb42bbb151c79c9e09c0ec517a9ca87dcb92f35b9ae9daca81191544e,CC1NC(=O)C(C(C)C)N(C(C)[*:1])C1=O,CCC[*:1]>>CC[*:1],41228,38831,ab42030b6276f7e6ef8d8ce845ef1bbf579e6b1601a6dae1a68be9d22ba0ac8e,a0eab22c2683677aa1f66e2f72950279d0337106e9b20b6588b6cf58bc5dda0b,CCC[*:1],CC[*:1],17,16,ab42030b6276f7e6ef8d8ce845ef1bbf579e6b1601a6dae1a68be9d22ba0ac8e,a0eab22c2683677aa1f66e2f72950279d0337106e9b20b6588b6cf58bc5dda0b,CCCC(C)N1C(=O)C(C)NC(=O)C1C(C)C,CCC(C)N1C(=O)C(C)NC(=O)C1C(C)C
5220d611cd261e03cf633b176d8f19d6bda34457e5e196e1dd3dde2d8fd37100,8aca383a5808b1b0f80920b4a904f8713158e58559b84535a563052f1c9927b9,O=S1(=O)CCC(S(=O)(=O)Oc2cc(Br)ccc2[*:1])CC1,C[*:1]>>F[*:1],29821,10753,af40617898902f54204ed83524784ac2fd1ba0f6ac164a58fa1e40cf0500f514,7bfc02b767cc5b3721fb00c9f98ae862c94d282021bd7057097325c2a5449380,C[*:1],F[*:1],20,20,af40617898902f54204ed83524784ac2fd1ba0f6ac164a58fa1e40cf0500f514,7bfc02b767cc5b3721fb00c9f98ae862c94d282021bd7057097325c2a5449380,Cc1ccc(Br)cc1OS(=O)(=O)C1CCS(=O)(=O)CC1,O=S1(=O)CCC(S(=O)(=O)Oc2cc(Br)ccc2F)CC1
8bf9fe553166f1041e8475c5564e9dd973eb78a3d997ba947f8a34c6659b9bf4,e2fb9bad9bacfd4bd59c6ece0d1971edbc26ff27fb352f8b790c459ce5c8bf01,COc1ccc(C2Oc3cccc(S[*:1])c3-c3ccc(CS(N)(=O)=O)cc32)cc1OC,CC[*:1]>>C[*:1],13278,49389,3302e85ad1544193a0df63f730fa447a612fbe4ba687be65fc749e3946bdb3ba,635051bbcdba716ff9f032033e03e88687e3e127e9598833f453487167a18a41,CC[*:1],C[*:1],32,31,3302e85ad1544193a0df63f730fa447a612fbe4ba687be65fc749e3946bdb3ba,635051bbcdba716ff9f032033e03e88687e3e127e9598833f453487167a18a41,CCSc1cccc2c1-c1ccc(CS(N)(=O)=O)cc1C(c1ccc(OC)c(OC)c1)O2,COc1ccc(C2Oc3cccc(SC)c3-c3ccc(CS(N)(=O)=O)cc32)cc1OC
0c3a6644a5d008b35958220ef79d89d35971b7cface5aef9933435f758b0dd83,4afeab0caa38e47c5c5706ad34d1071ef4036f8f5b59f3b368c0a48e41a44c39,Cc1cc(NC(=O)CS(=O)(=O)c2cn(C[*:1])c3ccccc23)no1,COc1cccc([*:1])c1>>Fc1ccc([*:1])cc1,32972,13769,745f7cde2b624b0acdaa4415597bb1fd413b1dce4bf5a6f9f76e05f23a0c64a6,afdee656bb4afda702e6059f7c4788d7bf8e26056de0c9e6c6d8aad483e9ff6c,COc1cccc([*:1])c1,Fc1ccc([*:1])cc1,31,30,745f7cde2b624b0acdaa4415597bb1fd413b1dce4bf5a6f9f76e05f23a0c64a6,afdee656bb4afda702e6059f7c4788d7bf8e26056de0c9e6c6d8aad483e9ff6c,COc1cccc(Cn2cc(S(=O)(=O)CC(=O)Nc3cc(C)on3)c3ccccc32)c1,Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3ccc(F)cc3)c3ccccc23)no1
ea88a59e0b7eb96716e6b8961e59097fa916b31cc32fdc29283d8d204ecb0a16,9ee4a122c7845b3e83f810ad0e62c6c84e85fb817eb97e9401a90073e021ca7a,CC1C2CC(OC(=O)C[*:1])C(C2)C1C,CCCC[*:1]>>C[*:1],28514,34390,5138c8d17fe8e12b4e4d36862ac46e32a85fe6e5a0e3a85a76316d9711a4e674,3e22fdce4f1ecf84cb5f9414a152681dd0179c1590d44287183425e06004cd32,CCCC[*:1],C[*:1],17,14,5138c8d17fe8e12b4e4d36862ac46e32a85fe6e5a0e3a85a76316d9711a4e674,3e22fdce4f1ecf84cb5f9414a152681dd0179c1590d44287183425e06004cd32,CCCCCC(=O)OC1CC2CC1C(C)C2C,CCC(=O)OC1CC2CC1C(C)C2C
ce111a7f10e018ad5fcceae133c43a551a066391663786e3a2fec7ab024e6c9c,862361f71373074f0993f4e93ce61831e0d6a906962438ed1f0b69786251a1cc,ClC(CNCC1CC2CCC1C2)[*:1],CC(C)[*:1]>>COC[*:1],6554,25302,c0215a80d3d47517114383eff5323dee19f04ac20ae8520974cecff395fcef06,3360701bf7ad4b13f5e35c82afa49fc87f5162e43050289e20f48fedfeb5c909,CC(C)[*:1],COC[*:1],15,15,c0215a80d3d47517114383eff5323dee19f04ac20ae8520974cecff395fcef06,3360701bf7ad4b13f5e35c82afa49fc87f5162e43050289e20f48fedfeb5c909,CC(C)C(Cl)CNCC1CC2CCC1C2,COCC(Cl)CNCC1CC2CCC1C2
77b8e7aa2ecb714438cac19ca446da8a76fdbb724234c171c8662c0b2714401e,fe38c98b215332c90d78c8af645bd69f84e1ae4f6871c6d10a354d872dd3f387,CCN(c1ccccc1)c1cncc(C(=O)N[*:1])c1,CC(C)[*:1]>>CCC[*:1],35536,45821,2aa61899f5e01f279bf46e78a31474c2412b00377ac3f15f664aac506863e0f4,6b1911e11d6628633e2aa78290feeb1053f6b7220cc48e4b396b0a73e4f06a82,CC(C)[*:1],CCC[*:1],21,21,2aa61899f5e01f279bf46e78a31474c2412b00377ac3f15f664aac506863e0f4,6b1911e11d6628633e2aa78290feeb1053f6b7220cc48e4b396b0a73e4f06a82,CCN(c1ccccc1)c1cncc(C(=O)NC(C)C)c1,CCCNC(=O)c1cncc(N(CC)c2ccccc2)c1
2f46dc0031051d6252d2d37134d22a1be8540b8549acc6ae177742262d6f7e41,1d9427b8a1e98c093b9ac6985449ce2148dcabefeceb34d9f4ac5edcaa4a92d4,O=C(Nc1cnccc1[*:1])c1ccc2c(c1)OCO2,C[*:1]>>O=C(O)[*:1],14706,34249,6352319547918f85fdca039fa48ebf2531611594ef7c0c30bb235f2d41e3a698,f24dc2a8b92f13fed03edc63ee82b766a166bfb00a80d2b4a40d2f99c8eebb55,C[*:1],O=C(O)[*:1],19,21,6352319547918f85fdca039fa48ebf2531611594ef7c0c30bb235f2d41e3a698,f24dc2a8b92f13fed03edc63ee82b766a166bfb00a80d2b4a40d2f99c8eebb55,Cc1ccncc1NC(=O)c1ccc2c(c1)OCO2,O=C(Nc1cnccc1C(=O)O)c1ccc2c(c1)OCO2
df257d6f2d4c877852311ef31dcd073e130ac0a9d6ce74ec6e9816b70f6fc4d2,ec98525b3592de5b2a6f2e61ba985d9d3e0456d01d93e524e270daa4b991841a,Cc1cnc([*:1])c(NC(=O)C(=O)NCCN2CCOCC2C)c1,CO[*:1]>>C[*:1],25701,42427,fb733407d2b3560a3ba99dd0075007844186dd9f9ad8cdf9caf9eb37485fe89a,44ab9d356250b0e4b761dc861b7161d09b5da80be12fdba346a408c65fe4c9f1,CO[*:1],C[*:1],24,23,fb733407d2b3560a3ba99dd0075007844186dd9f9ad8cdf9caf9eb37485fe89a,44ab9d356250b0e4b761dc861b7161d09b5da80be12fdba346a408c65fe4c9f1,COc1ncc(C)cc1NC(=O)C(=O)NCCN1CCOCC1C,Cc1cnc(C)c(NC(=O)C(=O)NCCN2CCOCC2C)c1
3649df0fd01340a49f79794b4953d741c35e8711f2d716bb696c9a2990d69c73,6b6281240289fda7ccd1cb3596acb16dbe49d300e54fb3a596ca4fe1c662c421,O=C1NCCCN1CC(=O)N1CCCC2C[NH+]([*:1])CC21,CCC[*:1]>>C[*:1],30761,33251,2a0af10ed3acf8bd7a7a95178b234ae396b036fc8d1c59a05809030caf1597c1,2820a90c45c3d444e59a57cb80a1f5115cec3ce07d5a4dbe093cef51fa9c213c,CCC[*:1],C[*:1],22,20,2a0af10ed3acf8bd7a7a95178b234ae396b036fc8d1c59a05809030caf1597c1,2820a90c45c3d444e59a57cb80a1f5115cec3ce07d5a4dbe093cef51fa9c213c,CCC[NH+]1CC2CCCN(C(=O)CN3CCCNC3=O)C2C1,C[NH+]1CC2CCCN(C(=O)CN3CCCNC3=O)C2C1
