space,query_id,transform,seed_hash,true_target_hash,top1_candidate_hash,seed_smiles,true_target_smiles,top1_candidate_smiles,target_rank_within_50,top1_morgan_tanimoto_to_seed,top1_same_scaffold_as_seed,top1_single_cut_mmp_to_seed
mean_node_128,1c4360a32168883e83f31723c310017f8a24694e4275b769372d9832976a3406,C[*:1]>>F[*:1],f8bff9e7aaa1de28b34b047376f2423d281bb36debdc75544676f30108f940af,7ea610367dbb0708df33c18db530da45b14b3343592c49d983faeb9fffeb0250,7ea610367dbb0708df33c18db530da45b14b3343592c49d983faeb9fffeb0250,Cc1cccc(N2C(=O)C(=Cc3ccccn3)SC2=S)c1,O=C1C(=Cc2ccccn2)SC(=S)N1c1cccc(F)c1,O=C1C(=Cc2ccccn2)SC(=S)N1c1cccc(F)c1,1,0.7755102040816326,True,True
mean_node_128,f7c22eeca74fe8cf36319f8e09124c98838a0c1db259965547f6b02dfe8cca64,CC[*:1]>>C[*:1],be6dba6d516c3bc72add1699ff85e39edbf66b8c385b4be7cb1030fbbbd7522e,175985541f96b7947c15a55b4c5031c594aa08a0caa57b934917a2f4527f7724,175985541f96b7947c15a55b4c5031c594aa08a0caa57b934917a2f4527f7724,CCOc1ccc(C=[NH+]NC(=S)Nc2ccccc2)cc1,COc1ccc(C=[NH+]NC(=S)Nc2ccccc2)cc1,COc1ccc(C=[NH+]NC(=S)Nc2ccccc2)cc1,1,0.7441860465116279,True,True
mean_node_128,3d59f60643b272fd60c6157695b4e6e28b39926cabad1335522e3c2de8e85818,CCCC[*:1]>>C[*:1],53731b161e9d92b1d66f91b538beb02b82fb6ce7b76fedd227b143f23183c85b,be6dba6d516c3bc72add1699ff85e39edbf66b8c385b4be7cb1030fbbbd7522e,be6dba6d516c3bc72add1699ff85e39edbf66b8c385b4be7cb1030fbbbd7522e,CCCCCOc1ccc(C=[NH+]NC(=S)Nc2ccccc2)cc1,CCOc1ccc(C=[NH+]NC(=S)Nc2ccccc2)cc1,CCOc1ccc(C=[NH+]NC(=S)Nc2ccccc2)cc1,1,0.782608695652174,True,True
mean_node_128,3715111a9e00c1461762dd4d6418145d44333ab76ea8eeb4519336affdedffd6,CC(C)[*:1]>>COC[*:1],c2ba14012835b9681c4ccc4c8a371995ebc7ca625c784f75c921e555e98611e2,de12bb6d51ed78bf69f4a28c271f8acb8bd19cf06ed8972c9c7eb9aba44265dc,de12bb6d51ed78bf69f4a28c271f8acb8bd19cf06ed8972c9c7eb9aba44265dc,COCC1(CC(=O)NC2CC[NH+](CC(C)C)C2)CC1,COCC[NH+]1CCC(NC(=O)CC2(COC)CC2)C1,COCC[NH+]1CCC(NC(=O)CC2(COC)CC2)C1,1,0.723404255319149,True,True
mean_node_128,11605229526520452d548d0afb40b89f0413239abc9448e733701d068121a8f9,CC(C)[*:1]>>CCC[*:1],774cefaa76039192e3253b7a9a7d11b5d33b05fbf39d23d53bb96da3303b89bc,2a0af10ed3acf8bd7a7a95178b234ae396b036fc8d1c59a05809030caf1597c1,2a0af10ed3acf8bd7a7a95178b234ae396b036fc8d1c59a05809030caf1597c1,CC(C)[NH+]1CC2CCCN(C(=O)CN3CCCNC3=O)C2C1,CCC[NH+]1CC2CCCN(C(=O)CN3CCCNC3=O)C2C1,CCC[NH+]1CC2CCCN(C(=O)CN3CCCNC3=O)C2C1,1,0.7169811320754716,True,True
mean_node_128,156237ac5df8b347e88fbd799f6874013f8a6a20a0353616be194a140d6169fa,CO[*:1]>>C[*:1],e1c3975d27bfe8624f468db29d49952cb91d7ff518611960ba94a5ac652d0011,2857ff6a29414180d92b7ca8c47e7263ec5abb4e71f332c8b6a20404fd5f7838,2857ff6a29414180d92b7ca8c47e7263ec5abb4e71f332c8b6a20404fd5f7838,COc1ccncc1Nc1ccc(F)cc1C#N,Cc1ccncc1Nc1ccc(F)cc1C#N,Cc1ccncc1Nc1ccc(F)cc1C#N,1,0.7045454545454546,True,True
mean_node_128,d5793523a6239ac8f2128bf2e584e10f9b268647ce31f97add8afb8fc55f31c4,CCC[*:1]>>C[*:1],a19ccfa17cc2bc28b4516ae7618a8d8b793b1ed21b074610fe37ca0b6add88a8,798f0aff00f4af3fbe114624af463d40c2f9d4fd8c62fcf23116558ef80e3350,798f0aff00f4af3fbe114624af463d40c2f9d4fd8c62fcf23116558ef80e3350,CCCNC(CN(C)CC1CC2CCC1C2)C(N)=O,CNC(CN(C)CC1CC2CCC1C2)C(N)=O,CNC(CN(C)CC1CC2CCC1C2)C(N)=O,1,0.7555555555555555,True,True
mean_node_128,3615fe3d9153df0beee3ac339ac5028b9ce6b429593e0c1d5028c4f46416fdf9,C[*:1]>>OCC[*:1],deadca9a0cc29f8695983cfc7be937598d0b7ad7a541b34bbf12f80a48dc86fe,8063e79665895b87b2c3330bd97fff270d180e7a546e7d8d243ffc387ccdf107,8063e79665895b87b2c3330bd97fff270d180e7a546e7d8d243ffc387ccdf107,CC(C)NC1CC2CCC1(C)C2(C)C,CC(CCO)NC1CC2CCC1(C)C2(C)C,CC(CCO)NC1CC2CCC1(C)C2(C)C,1,0.6388888888888888,True,True
mean_node_128,0d98d0d801f7615363db9e717378ac2541f0e250a5be47d9baf217c7be7b0bdb,CCCC[*:1]>>CCC[*:1],18c68e064ab86234e938adaaaabbd640705e9b4231740c0c950b39c281ce30f3,e45f96152cd69cb62bd796425cc6779a35aa12fd034f6993cb0217dc40288b1e,e45f96152cd69cb62bd796425cc6779a35aa12fd034f6993cb0217dc40288b1e,CCCCn1ncc(C(=O)N2CC(N(CC)C(=O)CC3CC3)C2)c1C,CCCn1ncc(C(=O)N2CC(N(CC)C(=O)CC3CC3)C2)c1C,CCCn1ncc(C(=O)N2CC(N(CC)C(=O)CC3CC3)C2)c1C,1,0.8846153846153846,True,True
mean_node_128,e3dc6293990ced2cf6861c898073a5b410d96f924edcfb78456edaefd08a0cb7,C[*:1]>>Cl[*:1],d0b27dc0c3cfc1d5bc44027323c60eb78d848747912f69f78f5e4ccdb3ce6bf2,833f7f8431fb6a773d0eb55ab9403b5951a47b9649c22f6596bde4a2504a0f44,833f7f8431fb6a773d0eb55ab9403b5951a47b9649c22f6596bde4a2504a0f44,Cc1cc(NCC(C)N(C)C(=O)c2ccon2)nc(C)n1,Cc1nc(Cl)cc(NCC(C)N(C)C(=O)c2ccon2)n1,Cc1nc(Cl)cc(NCC(C)N(C)C(=O)c2ccon2)n1,1,0.8076923076923077,True,True
mean_node_128,d21948f3ef18c56acc895c23a8fc94fa6ab82d85457f906489b7f76d376073c6,C[*:1]>>FC(F)(F)[*:1],ea90372763dd8a37391b324ec871d554718a1d6c50ff6d8e71948a7f297fe9fa,06934b29c0b4e822a79b604141e68217b05eae80d55e5f6688b45c9692c22907,06934b29c0b4e822a79b604141e68217b05eae80d55e5f6688b45c9692c22907,CCN(CC(=O)O)C1CC2CCC1C2,O=C(O)CN(CC(F)(F)F)C1CC2CCC1C2,O=C(O)CN(CC(F)(F)F)C1CC2CCC1C2,1,0.6578947368421053,True,True
mean_node_128,dcbc30c078657fc0d9a0887dce065da77a920760510e165b3f2623a95e15424d,CO[*:1]>>F[*:1],3c04cbef732ee7eb7bf3fb2f504a6a8b74b57b2176abb252a99f53ec0e977557,b08033e7b47228cf911ee98839bd8910be57e3eabf3f4da4aea9561eabee0759,b08033e7b47228cf911ee98839bd8910be57e3eabf3f4da4aea9561eabee0759,COc1cc(C#N)ccc1-n1sc2ccccc2c1=O,N#Cc1ccc(-n2sc3ccccc3c2=O)c(F)c1,N#Cc1ccc(-n2sc3ccccc3c2=O)c(F)c1,1,0.6808510638297872,True,True
mean_node_128,6efd485e9a9b5c9f0793ddb94fb47f7164d8a8ed000b0fede6627321a6a7e15d,CCC[*:1]>>CC[*:1],2e5b14310c7d9a968a6f06e94f11d3c63995933fc9ea8edc60e2eca4cc273314,e631471eb7b0ff50520118c6980f8d1259c4fb3ec2beaade61f408cc1b65d02c,e631471eb7b0ff50520118c6980f8d1259c4fb3ec2beaade61f408cc1b65d02c,CCCC(C)NC(=O)COC(=O)c1cc(-c2cc(C)sc2C)nc2onc(C)c12,CCC(C)NC(=O)COC(=O)c1cc(-c2cc(C)sc2C)nc2onc(C)c12,CCC(C)NC(=O)COC(=O)c1cc(-c2cc(C)sc2C)nc2onc(C)c12,1,0.8688524590163934,True,True
mean_node_128,b3fce8f79817bd37cf54b229a216bec3d3f6d610ef487128a563ec215618180e,C[*:1]>>F[*:1],cd0f094abe9d925c3d86493a21f5e9610f9a57d384e22178297c5570323785e2,cdd29f60996a150e59ffb3a2d3c2ae8b04f0cf11d144af6ae248440254e8b0c3,cdd29f60996a150e59ffb3a2d3c2ae8b04f0cf11d144af6ae248440254e8b0c3,COc1cc2c(cc1C(=O)Nc1ccc(C)nc1)OCO2,COc1cc2c(cc1C(=O)Nc1ccc(F)nc1)OCO2,COc1cc2c(cc1C(=O)Nc1ccc(F)nc1)OCO2,1,0.7755102040816326,True,True
mean_node_128,1d0cc9aa884b96a6da3568c4f556baa99347a8269224c441b2f024c4746ad313,CC[*:1]>>C[*:1],8c1cacb312b4d258c19862c750b3bb02090670d43645075bbe96e907215ef4ff,e76f712f1ee196a683761a1c4eb6f334b0b88ab2fb0c5830fdc4ad9c736dc088,e76f712f1ee196a683761a1c4eb6f334b0b88ab2fb0c5830fdc4ad9c736dc088,CCC1C(C(=O)O)=C(C)N(S(C)(=O)=O)C(C)=C1C(=O)OCc1ccccc1,CC1=C(C(=O)O)C(C)C(C(=O)OCc2ccccc2)=C(C)N1S(C)(=O)=O,CC1=C(C(=O)O)C(C)C(C(=O)OCc2ccccc2)=C(C)N1S(C)(=O)=O,1,0.7446808510638298,True,True
mean_node_128,5f7a1dab998a6f85095a7b2a05b8b66d6f86940d149f631bf915b35f218d4a4e,CCCC[*:1]>>C[*:1],ad7048342c7abd563193c138b4545016a9282e96ccd599674eb52e7ded9012b0,c8dd938cc476616cc79a09e2e59a3aac4c3552f07ef3ef584df0a57900e5fa02,c8dd938cc476616cc79a09e2e59a3aac4c3552f07ef3ef584df0a57900e5fa02,CCCCOCC[NH+]1CCN(Cc2cnn(C)c2)CC1,COCC[NH+]1CCN(Cc2cnn(C)c2)CC1,COCC[NH+]1CCN(Cc2cnn(C)c2)CC1,1,0.7111111111111111,True,True
mean_node_128,58bbb6fab2a1ffb882e978f6f61f566ced93682219b56808cbb8a98b98a961ee,CC(C)[*:1]>>COC[*:1],35171e0fcc7baa4ac078ae60bc69bd606c787a69d8179cc4abcb1cd7f1916abd,5aff555ff40e2557a52b3a184777755108d30fbbf8399548b3ccd243f892c50e,5aff555ff40e2557a52b3a184777755108d30fbbf8399548b3ccd243f892c50e,Cc1cc(Nc2cncc(C(=O)NCCC(C)C)c2)ccc1Br,COCCCNC(=O)c1cncc(Nc2ccc(Br)c(C)c2)c1,COCCCNC(=O)c1cncc(Nc2ccc(Br)c(C)c2)c1,1,0.7222222222222222,True,True
mean_node_128,cd3d112d67241903c03cb95b2522ecd8c0c5eccc8b09d704548f9613e578d22a,CC(C)[*:1]>>CCC[*:1],9a6b2601d8c88909ac800ddee7b9fdc388394812b61ad8df3a12180d744be5f4,39a36188eb2fa52e44297b9f44e080ef83f2c2ed1098dcf6cf68a45ac2ba1a42,39a36188eb2fa52e44297b9f44e080ef83f2c2ed1098dcf6cf68a45ac2ba1a42,CC(=O)c1cc(C[NH+](Cc2ccccc2)C(C)C)on1,CCC[NH+](Cc1ccccc1)Cc1cc(C(C)=O)no1,CCC[NH+](Cc1ccccc1)Cc1cc(C(C)=O)no1,1,0.6382978723404256,True,True
mean_node_128,dc4de9d5328256b7fb8b8a481853cdb037dfee8816145fff2defe005c782c3d1,CO[*:1]>>C[*:1],f910213f6f3fb7abebf1fefa8cce4dff13c9ea826c408b01db7ed634f995740a,f49f2629429d095bbd3e459e798d08ca82247f4d1c8eb833d5613aa84e73f1d2,f49f2629429d095bbd3e459e798d08ca82247f4d1c8eb833d5613aa84e73f1d2,COCCS(=O)(=O)CC(=O)N1CC(C)Cn2nccc21,CCCS(=O)(=O)CC(=O)N1CC(C)Cn2nccc21,CCCS(=O)(=O)CC(=O)N1CC(C)Cn2nccc21,1,0.7755102040816326,True,True
mean_node_128,76703c51651f9ea3f94d34f2f094a0c39ba695fb620986901522239c1be820e7,CCC[*:1]>>C[*:1],1860adfab100bc3793b5d2af8fd800f0807f3c774b5571a079dd2789d2a7b2fc,438be4f95339126018f41f81c3ab5875f310337f93c96b04079f9912e05336a9,438be4f95339126018f41f81c3ab5875f310337f93c96b04079f9912e05336a9,CCCC(NC(=O)NC1CC2CCC1C2)C(=O)O,CC(NC(=O)NC1CC2CCC1C2)C(=O)O,CC(NC(=O)NC1CC2CCC1C2)C(=O)O,1,0.6585365853658537,True,True
mean_node_128,bc048be30718f9c9026c62979a905d5a32297c2c139f732af1cb477b12e8c199,C[*:1]>>Cl[*:1],cd4c8fe0b69fcd6a7c3e9667c00d511cd4a8009a8dce63d5b4a68974fcc2934f,037142c86b7196702b08f96931c0ec83ad0fa8bd54152c96efe885df3aae57fd,037142c86b7196702b08f96931c0ec83ad0fa8bd54152c96efe885df3aae57fd,Cc1ccc(N2C(=O)CC(N3CCN(C)CC3)C2=O)cc1Cl,CN1CCN(C2CC(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CC1,CN1CCN(C2CC(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CC1,1,0.8333333333333334,True,True
mean_node_128,e33d5ac38a9f57539a7328e4c82b1daf7db0875ffe79ce4e9100b5f29b438ad6,C[*:1]>>FC(F)(F)[*:1],d602668268f81b0b7706886223dd0758d30ed2af49c7d4109e2b0c56adb659b2,a25ac50686cb3daf5c827358f674d2b7b1354a901e417fdad43692c6bb3a250f,a25ac50686cb3daf5c827358f674d2b7b1354a901e417fdad43692c6bb3a250f,Cc1ccc(OC(C)C(=O)NCC2(O)CCCC2(C)C)cc1,CC(Oc1ccc(C(F)(F)F)cc1)C(=O)NCC1(O)CCCC1(C)C,CC(Oc1ccc(C(F)(F)F)cc1)C(=O)NCC1(O)CCCC1(C)C,1,0.76,True,True
mean_node_128,dba50e9faa60cba71d5d0f21b92af003f655b0b78edb68178fb0ce561270e1cf,CO[*:1]>>F[*:1],f2507a3f8c9f41efa7ad34a3a260bc0178815d217e09a9d5018c8ca3356cefe1,60266b05707b3b08f6834e4b57703f9e184301369615bc39dc6c806852a88fc9,60266b05707b3b08f6834e4b57703f9e184301369615bc39dc6c806852a88fc9,COCC1OCC2(c3cc(CC(=O)c4cnc(OC(F)F)cn4)ccc3F)N=C(N)SCC12,NC1=NC2(c3cc(CC(=O)c4cnc(OC(F)F)cn4)ccc3F)COC(CF)C2CS1,NC1=NC2(c3cc(CC(=O)c4cnc(OC(F)F)cn4)ccc3F)COC(CF)C2CS1,1,0.8552631578947368,True,True
mean_node_128,db89b4f1c67ff97834328b2e1a4a5c0b91092e5193c1c1a1f4950cb5a7d9d565,CCC[*:1]>>CC[*:1],b831935dd6e9a23f4f0c24dc54eb0cff80cc0c3741d9430742d6f223bba61e97,91f23b9a947d8304ed14683fd1633c284ad1e75de99e56a33fdf775afaa8c1d1,91f23b9a947d8304ed14683fd1633c284ad1e75de99e56a33fdf775afaa8c1d1,CCCC(=O)Nc1ccc(Nc2ccccc2C(F)(F)F)cn1,CCC(=O)Nc1ccc(Nc2ccccc2C(F)(F)F)cn1,CCC(=O)Nc1ccc(Nc2ccccc2C(F)(F)F)cn1,1,0.8297872340425532,True,True
mean_node_128,cf239550d9f2768646a43e80b5440a7634bab908d9225ba4c736ca7764e088b2,C[*:1]>>F[*:1],fb97c06e69b69807170cf73f9141ae538d2b41c3fd7aabc40dfbc811aff9bc37,ade7c141fc78c9b108b33baca4c5879a9df6718e94e2ab1daecb98a55b84fcb7,ade7c141fc78c9b108b33baca4c5879a9df6718e94e2ab1daecb98a55b84fcb7,Cc1ccc(CN2CCC(NC(=O)C3CC3(F)F)C2=O)cc1,O=C(NC1CCN(Cc2ccc(F)cc2)C1=O)C1CC1(F)F,O=C(NC1CCN(Cc2ccc(F)cc2)C1=O)C1CC1(F)F,1,0.8125,True,True
mean_node_128,59ef154d5c121a2ef2f6078fa9e5c00e8c0643de719c57e694ce9bef243ae849,CC[*:1]>>C[*:1],8beaac3daf021598efc43e282b25d75257206146e8cc982c5a93d8002013b30a,90e2fb8ed35dec519d6b20013d9a8b85b9973c4519ea277fe734917e1e0690d4,90e2fb8ed35dec519d6b20013d9a8b85b9973c4519ea277fe734917e1e0690d4,CCC[NH+](CC1CC1)C1CCOC(C)C1,CC[NH+](CC1CC1)C1CCOC(C)C1,CC[NH+](CC1CC1)C1CCOC(C)C1,1,0.7647058823529411,True,True
mean_node_128,dfe35a03b9b05c3747e3649cda82e0d620c98aa5d8acb40a1e0ef407a9aab617,CCCC[*:1]>>C[*:1],8fd53bbb8282fb1a3b29bf250d20bd11dc0271152564ffa20ae0aa46cdd877d9,45ab6affdabe3e9e6a4dfd703df9f0664730e6dfe2de9ccff5eb2fa3d81f9214,45ab6affdabe3e9e6a4dfd703df9f0664730e6dfe2de9ccff5eb2fa3d81f9214,CCCCc1ccc(CC(=O)NCCc2c[nH]c3ccccc23)cc1,Cc1ccc(CC(=O)NCCc2c[nH]c3ccccc23)cc1,Cc1ccc(CC(=O)NCCc2c[nH]c3ccccc23)cc1,1,0.7708333333333334,True,True
mean_node_128,56e9284cf566a2b84aff51552041caba6ab39e9a129d5ed79e2a16194bc8f242,CC(C)[*:1]>>COC[*:1],0e6d3859d1f0f23ce562424b0e85675b2a4d8ff1b486db695b769f184bc88b9f,443506dcc65267fee6925d8d3ae1a64f346b287fcb7c21f5d9a38119fdad35f7,443506dcc65267fee6925d8d3ae1a64f346b287fcb7c21f5d9a38119fdad35f7,CC(C)C(N)COC1CC2CCC1(C)C2(C)C,COCC(N)COC1CC2CCC1(C)C2(C)C,COCC(N)COC1CC2CCC1(C)C2(C)C,1,0.675,True,True
mean_node_128,458970c3121b88129c339f0428f723474a2c093262cd6558b7dcec343e28f273,CC(C)[*:1]>>CCC[*:1],7cdb4165b42084b4f8bbc50ad1bcb36aa06bf9f8c7e7137aa6764e8958dfeb1a,62e69d97f1f2a8dd89fff62d8162d7408c2c25a357110752e03643b1cc447d0d,62e69d97f1f2a8dd89fff62d8162d7408c2c25a357110752e03643b1cc447d0d,CC(C(=O)N1CCC[NH+](C(C)C)CC1)c1ccc(Cl)s1,CCC[NH+]1CCCN(C(=O)C(C)c2ccc(Cl)s2)CC1,CCC[NH+]1CCCN(C(=O)C(C)c2ccc(Cl)s2)CC1,1,0.7,True,True
mean_node_128,47f881bc17a618e6bd34ab9a96fb4cd32f5caa614f7daf5b4732bce171ba22ce,CO[*:1]>>C[*:1],272f87f7b11bca3be0e4d496f23170bf05893003820f0bca953b6087d8cf6576,b464fa4609208f00052d57be432418197c0024703d20ede470a75dc18ac2662a,b464fa4609208f00052d57be432418197c0024703d20ede470a75dc18ac2662a,CCC(=O)Nc1ccc(Nc2ccccc2OC)cn1,CCC(=O)Nc1ccc(Nc2ccccc2C)cn1,CCC(=O)Nc1ccc(Nc2ccccc2C)cn1,1,0.7333333333333333,True,True
mean_node_128,65a40a7e86ef75124eff6639bb8aa4ce3b56e65c680072c635d53dbaefaff332,CCC[*:1]>>C[*:1],ffc4cf08165ce46e2aa20b044bb5bdaeb935877b5aa1facbce6922ea1dab8007,e76f712f1ee196a683761a1c4eb6f334b0b88ab2fb0c5830fdc4ad9c736dc088,e76f712f1ee196a683761a1c4eb6f334b0b88ab2fb0c5830fdc4ad9c736dc088,CCCC1C(C(=O)O)=C(C)N(S(C)(=O)=O)C(C)=C1C(=O)OCc1ccccc1,CC1=C(C(=O)O)C(C)C(C(=O)OCc2ccccc2)=C(C)N1S(C)(=O)=O,CC1=C(C(=O)O)C(C)C(C(=O)OCc2ccccc2)=C(C)N1S(C)(=O)=O,1,0.7142857142857143,True,True
mean_node_128,388b034046e102581f2c786595a1daeae2211f257647a99b86f387a5b604b3d5,C[*:1]>>Cl[*:1],91b5198ce6cf02883c7baf5768ac6cc3b4936a0b3a3798d6fce1b63dc93f44d2,0c98ca8707626d13a9a09087d67d45a5602ea98c4de7e5ee76342c56576f71d6,0c98ca8707626d13a9a09087d67d45a5602ea98c4de7e5ee76342c56576f71d6,CCNC(C1=CCCC1)c1cc(C)cc(Br)c1,CCNC(C1=CCCC1)c1cc(Cl)cc(Br)c1,CCNC(C1=CCCC1)c1cc(Cl)cc(Br)c1,1,0.7380952380952381,True,True
mean_node_128,5fd434c495dff98c2cb8fcc15fc98f27c61bb9e4810e03857c97a69df2c3e863,C[*:1]>>FC(F)(F)[*:1],66f1e78cfd1f8cfda25f197d0568658c71c99087f6c8948cfab6a243bae82340,f63e8e518d0f73804e1e9280eb6fad684d1f82cb0e79ecf8692f3739e0071f48,f63e8e518d0f73804e1e9280eb6fad684d1f82cb0e79ecf8692f3739e0071f48,Cc1ccc(Nc2cccnc2C(N)=S)cc1C,Cc1ccc(Nc2cccnc2C(N)=S)cc1C(F)(F)F,Cc1ccc(Nc2cccnc2C(N)=S)cc1C(F)(F)F,1,0.7272727272727273,True,True
mean_node_128,9f1cf9f634149bd3af09e1f2b51bd188fd71932e24cea7fa6dcb6bed09e62403,CO[*:1]>>F[*:1],75e894050e2829d95034f4c084f3339bddb8f3aa447ebde5d704f9af918b9af6,64e45ae3b4b0b39cc039063156bafa2a08e7231d356dcf5d31140be578452b5f,64e45ae3b4b0b39cc039063156bafa2a08e7231d356dcf5d31140be578452b5f,COc1ccc2c(c1)C(C)N(c1nccc3c(C)c(C)[nH]c13)CC2,Cc1[nH]c2c(N3CCc4ccc(F)cc4C3C)nccc2c1C,Cc1[nH]c2c(N3CCc4ccc(F)cc4C3C)nccc2c1C,1,0.75,True,True
mean_node_128,681dc27d0dffe36226814ed7480dc02902ce4ed485e1afcd3d0b58f151efd5fa,CCC[*:1]>>CC[*:1],f73392b3f2d7b283247cdb1fdd57d225c07f091100e49b6b3f25bb15e9e1aaf5,70b7f1d57566d586a634ef9d8645b6bad919e931e1bce1ed6858f6fd9bcc8e69,70b7f1d57566d586a634ef9d8645b6bad919e931e1bce1ed6858f6fd9bcc8e69,CCCc1n[nH]cc1C(=O)N1CC2CC[NH+](Cc3ccc(C#N)cc3)CC21,CCc1n[nH]cc1C(=O)N1CC2CC[NH+](Cc3ccc(C#N)cc3)CC21,CCc1n[nH]cc1C(=O)N1CC2CC[NH+](Cc3ccc(C#N)cc3)CC21,1,0.873015873015873,True,True
mean_node_128,a83c8f0bc92458fb800e32355c549da971b54292cb1e766428c8535f98bb5012,C[*:1]>>F[*:1],fd45b4986d5b46e2497969bf75dae649b22390dd0868bd6f50b6480318ad9af2,ca57c17e5d1a6a825d23a355c2519ac09754b2fa9a7ab2f381ce1af1997119ef,ca57c17e5d1a6a825d23a355c2519ac09754b2fa9a7ab2f381ce1af1997119ef,Cc1ccc2c(S(=O)(=O)Cl)c[nH]c2c1-c1cnccn1,O=S(=O)(Cl)c1c[nH]c2c(-c3cnccn3)c(F)ccc12,O=S(=O)(Cl)c1c[nH]c2c(-c3cnccn3)c(F)ccc12,1,0.7446808510638298,True,True
mean_node_128,21262270a7fe75883ae3438420590626fc02fbb66d0c424cba8019575ca853e7,CC[*:1]>>C[*:1],d97f84cd60aede08e4e4b78ddb3b6abae5a81f33a8c82a619ce74dde0f6bde57,e89ff0fd5aeda212657047e1aed91802e614bb3de0638287ea5ed1cf91896414,e89ff0fd5aeda212657047e1aed91802e614bb3de0638287ea5ed1cf91896414,CCc1noc(CN2CCC2CNC(=O)C(C)N2C(=O)CCC2=O)n1,Cc1noc(CN2CCC2CNC(=O)C(C)N2C(=O)CCC2=O)n1,Cc1noc(CN2CCC2CNC(=O)C(C)N2C(=O)CCC2=O)n1,1,0.7894736842105263,True,True
mean_node_128,49984aaab8eebb26a5242cac7774fe8e62d88b5c2011dc1183399c7bc67b37bf,CCCC[*:1]>>C[*:1],aa7fe35c5d980d2b6a9f859a5eda8cfcb11d137581a8bb0cdd06570043ac89a8,3bd681333532c6b207cb463e4ad5397b2fcb3ffefacf93bd0b5fafa2b744cdca,3bd681333532c6b207cb463e4ad5397b2fcb3ffefacf93bd0b5fafa2b744cdca,CCCCC(=O)N1CCC[NH+](CCc2ccc3c(c2)CCO3)CC1,CC(=O)N1CCC[NH+](CCc2ccc3c(c2)CCO3)CC1,CC(=O)N1CCC[NH+](CCc2ccc3c(c2)CCO3)CC1,1,0.7543859649122807,True,True
mean_node_128,22ed0e55f5665d191c27f51c962fcebd84b121a5ffeda161535fde4b56ac2f60,CC(C)[*:1]>>CCC[*:1],8c8651f25cc7b54eb86cab56e95a59f9123e0ebc544a3d209659e21af5f1284a,90c363fa5428e24b27312a6a29001250d7a302e14124860ec5dae95e1b4778e8,90c363fa5428e24b27312a6a29001250d7a302e14124860ec5dae95e1b4778e8,CC(C)CCC(=O)N1CCCC2CN(c3cc(F)ncn3)CCC21,CCCCCC(=O)N1CCCC2CN(c3cc(F)ncn3)CCC21,CCCCCC(=O)N1CCCC2CN(c3cc(F)ncn3)CCC21,1,0.7758620689655172,True,True
mean_node_128,cc8c9fadca167b0b3f0c8366c496f49f08467fdb354df03b638ee05fec8d868e,CO[*:1]>>C[*:1],2ce75c0f9401a4b404f5361ff1c0c15f3e9c186ff983c2997cf6c9c03c5cb82c,b77ee22ea25fd69c3576134b8c1fda295aaecf7f0416c481be9efcc008ad9937,b77ee22ea25fd69c3576134b8c1fda295aaecf7f0416c481be9efcc008ad9937,CCCN(Cc1ccc(C)cc1)C(=O)CSc1nnc(-c2ccc(OC)cc2)n1N,CCCN(Cc1ccc(C)cc1)C(=O)CSc1nnc(-c2ccc(C)cc2)n1N,CCCN(Cc1ccc(C)cc1)C(=O)CSc1nnc(-c2ccc(C)cc2)n1N,1,0.8703703703703703,True,True
mean_node_128,f981c7b5dc9daaeb5ae564e6bfa84cff6c1c0abb5e775a223947efdb23444033,CCC[*:1]>>C[*:1],3ea5267a0dfc9341192ae65f35e6e49da32c50a6cba5517d81d0bb0beb78b8b3,8c46ec62640964c4a37e5ab6841550cf780ef44d29c2b8e937bd72517ba0b514,8c46ec62640964c4a37e5ab6841550cf780ef44d29c2b8e937bd72517ba0b514,CCCCC(CCC)N1CC(=O)NC(C(C)CC)C1=O,CCCC(CC)N1CC(=O)NC(C(C)CC)C1=O,CCCC(CC)N1CC(=O)NC(C(C)CC)C1=O,1,0.825,True,True
mean_node_128,1e23887c424d353d287bdf6cb397ded143fd792693e8d954546b1f427b4eedbf,C[*:1]>>Cl[*:1],f5316e34bcd139c3d71c411118773305caf14a12a3a0f8ab682c498f5835b1c0,7959e58a8d1d0d73cecf7f48c95ed82f51e5f741d39a639c8942a8a9aa6ce341,7959e58a8d1d0d73cecf7f48c95ed82f51e5f741d39a639c8942a8a9aa6ce341,CC(=NNC(=O)c1cc2cccnc2[nH]c1=O)c1ccc(C)cc1,CC(=NNC(=O)c1cc2cccnc2[nH]c1=O)c1ccc(Cl)cc1,CC(=NNC(=O)c1cc2cccnc2[nH]c1=O)c1ccc(Cl)cc1,1,0.8235294117647058,True,True
